UserAccountId,LastLoginDate,LastJobApplyDate,LastJobPostDate
UA000624,2018-07-12,2018-07-12,NULL
UA000625,2018-06-26,2018-06-26,NULL
UA000626,2018-08-31,2018-08-31,NULL
UA000627,2018-08-08,2018-08-08,NULL
UA000628,2018-09-05,2018-09-05,NULL
UA000629,2017-02-15,NULL,NULL
UA000630,2018-05-04,2018-05-04,NULL
UA000631,2018-07-12,2018-07-12,NULL
UA000632,2018-09-19,2018-09-19,NULL
UA000633,2017-09-05,NULL,NULL
UA000634,2018-05-21,2018-05-21,NULL
UA000635,2017-09-02,NULL,NULL
UA000636,2017-12-05,NULL,NULL
UA000637,2017-10-13,NULL,NULL
UA000638,2018-09-21,2018-09-21,NULL
UA000639,2018-07-23,2018-07-23,NULL
UA000640,2018-05-21,2018-05-21,NULL
UA000641,2018-06-21,2018-06-21,NULL
UA000642,2017-02-04,NULL,NULL
UA000643,2018-09-26,2018-09-26,NULL
UA000644,2018-05-10,2018-05-10,NULL
UA000645,2018-07-03,2018-07-03,NULL
UA000646,2017-03-27,NULL,NULL
UA000647,2018-07-17,2018-07-17,NULL
UA000648,2017-07-01,NULL,NULL
UA000649,2017-09-09,NULL,NULL
UA000650,2018-09-25,2018-09-25,NULL
UA000651,2018-06-18,2018-06-18,NULL
UA000652,2018-07-02,2018-07-02,NULL
UA000653,2018-08-18,2018-08-18,NULL
UA000654,2018-05-29,2018-05-29,NULL
UA000655,2018-09-19,2018-09-19,NULL
UA000656,2018-05-21,2018-05-21,NULL
UA000657,2018-05-26,2018-05-26,NULL
UA000658,2018-09-30,2018-09-30,NULL
UA000659,2018-06-09,2018-06-09,NULL
UA000660,2018-09-22,2018-09-22,NULL
UA000661,2018-09-30,2018-09-30,NULL
UA000662,2018-08-10,2018-08-10,NULL
UA000663,2018-08-05,2018-08-05,NULL
UA000664,2018-06-17,2018-06-17,NULL
UA000665,2018-08-06,2018-08-06,NULL
UA000666,2017-12-30,NULL,NULL
UA000667,2017-08-13,NULL,NULL
UA000668,2018-09-16,2018-09-16,NULL
UA000669,2017-02-25,NULL,NULL
UA000670,2018-08-03,2018-08-03,NULL
UA000671,2018-08-01,2018-08-01,NULL
UA000672,2018-08-19,2018-08-19,NULL
UA000673,2018-05-07,2018-05-07,NULL
UA000674,2017-06-07,NULL,NULL
UA000675,2018-09-26,2018-09-26,NULL
UA000676,2017-04-01,NULL,NULL
UA000677,2018-09-27,2018-09-27,NULL
UA000678,2018-08-29,2018-08-29,NULL
UA000679,2017-09-05,NULL,NULL
UA000680,2018-09-14,2018-09-14,NULL
UA000681,2017-12-03,NULL,NULL
UA000682,2017-08-26,NULL,NULL
UA000683,2018-06-22,2018-06-22,NULL
UA000684,2018-09-07,2018-09-07,NULL
UA000685,2017-03-12,NULL,NULL
UA000686,2017-04-04,NULL,NULL
UA000687,2018-08-22,2018-08-22,NULL
UA000688,2018-07-16,2018-07-16,NULL
UA000689,2017-07-07,NULL,NULL
UA000690,2018-06-13,2018-06-13,NULL
UA000691,2018-07-23,2018-07-23,NULL
UA000692,2017-04-06,NULL,NULL
UA000693,2018-08-04,2018-08-04,NULL
UA000694,2018-07-23,2018-07-23,NULL
UA000695,2017-05-26,NULL,NULL
UA000696,2018-05-23,2018-05-23,NULL
UA000697,2018-08-09,2018-08-09,NULL
UA000698,2018-07-13,2018-07-13,NULL
UA000699,2018-08-08,2018-08-08,NULL
UA000700,2018-09-30,2018-09-30,NULL
UA000701,2018-09-02,2018-09-02,NULL
UA000702,2018-08-27,2018-08-27,NULL
UA000703,2018-07-21,2018-07-21,NULL
UA000704,2018-06-08,2018-06-08,NULL
UA000705,2018-06-25,2018-06-25,NULL
UA000706,2018-07-18,2018-07-18,NULL
UA000707,2017-07-12,NULL,NULL
UA000708,2018-08-07,2018-08-07,NULL
UA000709,2018-09-11,2018-09-11,NULL
UA000710,2018-09-30,2018-09-30,NULL
UA000711,2018-07-26,2018-07-26,NULL
UA000712,2017-03-24,NULL,NULL
UA000713,2017-11-20,NULL,NULL
UA000714,2018-07-31,2018-07-31,NULL
UA000715,2018-08-04,2018-08-04,NULL
UA000716,2017-06-20,NULL,NULL
UA000717,2018-08-31,2018-08-31,NULL
UA000718,2018-09-28,2018-09-28,NULL
UA000719,2018-07-26,2018-07-26,NULL
UA000720,2018-05-28,2018-05-28,NULL
UA000721,2018-05-27,2018-05-27,NULL
UA000722,2018-08-07,2018-08-07,NULL
UA000723,2018-07-22,2018-07-22,NULL
UA000724,2018-07-21,2018-07-21,NULL
UA000725,2017-08-29,NULL,NULL
UA000726,2018-09-04,2018-09-04,NULL
UA000727,2017-05-07,NULL,NULL
UA000728,2017-06-16,NULL,NULL
UA000729,2018-06-26,2018-06-26,NULL
UA000730,2018-05-21,2018-05-21,NULL
UA000731,2018-05-29,2018-05-29,NULL
UA000732,2018-06-29,2018-06-29,NULL
UA000733,2018-09-22,2018-09-22,NULL
UA000734,2018-06-19,2018-06-19,NULL
UA000735,2017-12-26,NULL,NULL
UA000736,2017-05-23,NULL,NULL
UA000737,2017-05-13,NULL,NULL
UA000738,2018-10-01,2018-10-01,NULL
UA000739,2017-07-21,NULL,NULL
UA000740,2018-07-01,2018-07-01,NULL
UA000741,2018-09-18,2018-09-18,NULL
UA000742,2018-09-30,2018-09-30,NULL
UA000743,2017-07-21,NULL,NULL
UA000744,2018-07-05,2018-07-05,NULL
UA000745,2018-08-10,2018-08-10,NULL
UA000746,2018-08-26,2018-08-26,NULL
UA000747,2018-05-24,2018-05-24,NULL
UA000748,2018-07-04,2018-07-04,NULL
UA000749,2017-09-20,NULL,NULL
UA000750,2018-09-25,2018-09-25,NULL
UA000751,2018-09-16,2018-09-16,NULL
UA000752,2017-11-21,NULL,NULL
UA000753,2017-11-18,NULL,NULL
UA000754,2017-10-05,NULL,NULL
UA000755,2018-05-30,2018-05-30,NULL
UA000756,2017-04-30,NULL,NULL
UA000757,2018-08-28,2018-08-28,NULL
UA000758,2018-09-28,2018-09-28,NULL
UA000759,2017-12-20,NULL,NULL
UA000760,2017-07-07,NULL,NULL
UA000761,2018-05-25,2018-05-25,NULL
UA000762,2017-06-22,NULL,NULL
UA000763,2018-08-16,2018-08-16,NULL
UA000764,2018-06-15,2018-06-15,NULL
UA000765,2018-06-05,2018-06-05,NULL
UA000766,2018-05-11,2018-05-11,NULL
UA000767,2018-09-23,2018-09-23,NULL
UA000768,2017-06-07,NULL,NULL
UA000769,2017-06-07,NULL,NULL
UA000770,2018-08-04,2018-08-04,NULL
UA000771,2018-09-19,2018-09-19,NULL
UA000772,2018-06-03,2018-06-03,NULL
UA000773,2018-05-25,2018-05-25,NULL
UA000774,2018-09-29,2018-09-29,NULL
UA000775,2018-10-01,2018-10-01,NULL
UA000776,2018-07-24,2018-07-24,NULL
UA000777,2018-08-06,2018-08-06,NULL
UA000778,2017-08-11,NULL,NULL
UA000779,2018-08-27,2018-08-27,NULL
UA000780,2018-07-10,2018-07-10,NULL
UA000781,2018-09-17,2018-09-17,NULL
UA000782,2018-09-17,2018-09-17,NULL
UA000783,2018-09-05,2018-09-05,NULL
UA000784,2017-12-02,NULL,NULL
UA000785,2017-01-30,NULL,NULL
UA000786,2017-04-16,NULL,NULL
UA000787,2017-05-13,NULL,NULL
UA000788,2018-09-24,2018-09-24,NULL
UA000789,2018-08-11,2018-08-11,NULL
UA000790,2018-07-05,2018-07-05,NULL
UA000791,2018-09-12,2018-09-12,NULL
UA000792,2018-07-11,2018-07-11,NULL
UA000793,2018-09-04,2018-09-04,NULL
UA000794,2017-03-18,NULL,NULL
UA000795,2017-01-03,NULL,NULL
UA000796,2018-06-02,2018-06-02,NULL
UA000797,2018-07-09,2018-07-09,NULL
UA000798,2018-06-25,2018-06-25,NULL
UA000799,2017-10-11,NULL,NULL
UA000800,2017-07-16,NULL,NULL
UA000801,2018-08-07,2018-08-07,NULL
UA000802,2018-05-10,2018-05-10,NULL
UA000803,2018-07-10,2018-07-10,NULL
UA000804,2018-06-09,2018-06-09,NULL
UA000805,2018-07-16,2018-07-16,NULL
UA000806,2018-07-30,2018-07-30,NULL
UA000807,2017-02-01,NULL,NULL
UA000808,2018-07-04,2018-07-04,NULL
UA000809,2018-07-21,2018-07-21,NULL
UA000810,2018-06-27,2018-06-27,NULL
UA000811,2018-05-17,2018-05-17,NULL
UA000812,2018-05-02,2018-05-02,NULL
UA000813,2018-08-12,2018-08-12,NULL
UA000814,2018-08-21,2018-08-21,NULL
UA000815,2018-09-11,2018-09-11,NULL
UA000816,2018-09-04,2018-09-04,NULL
UA000817,2017-06-11,NULL,NULL
UA000818,2018-08-04,2018-08-04,NULL
UA000819,2018-06-11,2018-06-11,NULL
UA000820,2018-06-26,2018-06-26,NULL
UA000821,2018-07-13,2018-07-13,NULL
UA000822,2018-09-28,2018-09-28,NULL
UA000823,2018-09-11,2018-09-11,NULL
UA000824,2017-12-29,NULL,NULL
UA000825,2018-09-28,2018-09-28,NULL
UA000826,2018-05-27,2018-05-27,NULL
UA000827,2018-06-06,2018-06-06,NULL
UA000828,2018-07-30,2018-07-30,NULL
UA000829,2018-08-01,2018-08-01,NULL
UA000830,2018-05-20,2018-05-20,NULL
UA000831,2018-08-07,2018-08-07,NULL
UA000832,2018-09-16,2018-09-16,NULL
UA000833,2018-08-06,2018-08-06,NULL
UA000834,2018-07-29,2018-07-29,NULL
UA000835,2018-09-12,2018-09-12,NULL
UA000836,2018-09-20,2018-09-20,NULL
UA000837,2017-09-01,NULL,NULL
UA000838,2018-09-04,2018-09-04,NULL
UA000839,2018-09-27,2018-09-27,NULL
UA000840,2018-07-19,2018-07-19,NULL
UA000841,2018-05-14,2018-05-14,NULL
UA000842,2017-04-25,NULL,NULL
UA000843,2018-07-21,2018-07-21,NULL
UA000844,2018-09-15,2018-09-15,NULL
UA000845,2017-09-26,NULL,NULL
UA000846,2018-09-27,2018-09-27,NULL
UA000847,2018-08-31,2018-08-31,NULL
UA000848,2018-06-27,2018-06-27,NULL
UA000849,2018-09-06,2018-09-06,NULL
UA000850,2018-09-03,2018-09-03,NULL
UA000851,2018-09-15,2018-09-15,NULL
UA000852,2018-06-20,2018-06-20,NULL
UA000853,2017-05-19,NULL,NULL
UA000854,2017-09-16,NULL,NULL
UA000855,2018-09-30,2018-09-30,NULL
UA000856,2018-09-19,2018-09-19,NULL
UA000857,2018-09-28,2018-09-28,NULL
UA000858,2018-08-23,2018-08-23,NULL
UA000859,2018-08-10,2018-08-10,NULL
UA000860,2018-07-07,2018-07-07,NULL
UA000861,2018-09-30,2018-09-30,NULL
UA000862,2018-08-14,2018-08-14,NULL
UA000863,2018-07-27,2018-07-27,NULL
UA000864,2018-07-13,2018-07-13,NULL
UA000865,2018-09-23,2018-09-23,NULL
UA000866,2018-08-14,2018-08-14,NULL
UA000867,2017-03-23,NULL,NULL
UA000868,2018-05-20,2018-05-20,NULL
UA000869,2017-05-12,NULL,NULL
UA000870,2018-07-31,2018-07-31,NULL
UA000871,2018-09-17,2018-09-17,NULL
UA000872,2018-06-20,2018-06-20,NULL
UA000873,2017-12-26,NULL,NULL
UA000874,2018-09-01,2018-09-01,NULL
UA000875,2017-05-23,NULL,NULL
UA000876,2018-08-26,2018-08-26,NULL
UA000877,2018-08-22,2018-08-22,NULL
UA000878,2018-09-09,2018-09-09,NULL
UA000879,2018-08-14,2018-08-14,NULL
UA000880,2018-09-02,2018-09-02,NULL
UA000881,2018-09-25,2018-09-25,NULL
UA000882,2018-09-19,2018-09-19,NULL
UA000883,2017-04-29,NULL,NULL
UA000884,2018-07-28,2018-07-28,NULL
UA000885,2018-07-11,2018-07-11,NULL
UA000886,2018-09-05,2018-09-05,NULL
UA000887,2018-08-19,2018-08-19,NULL
UA000888,2018-07-30,2018-07-30,NULL
UA000889,2018-09-29,2018-09-29,NULL
UA000890,2018-05-21,2018-05-21,NULL
UA000891,2017-07-24,NULL,NULL
UA000892,2017-03-20,NULL,NULL
UA000893,2017-08-07,NULL,NULL
UA000894,2018-07-16,2018-07-16,NULL
UA000895,2018-09-23,2018-09-23,NULL
UA000896,2018-06-29,2018-06-29,NULL
UA000897,2018-06-12,2018-06-12,NULL
UA000898,2017-09-25,NULL,NULL
UA000899,2018-09-16,2018-09-16,NULL
UA000900,2018-09-30,2018-09-30,NULL
UA000901,2018-08-09,2018-08-09,NULL
UA000902,2018-08-17,2018-08-17,NULL
UA000903,2018-05-07,2018-05-07,NULL
UA000904,2018-08-31,2018-08-31,NULL
UA000905,2018-07-09,2018-07-09,NULL
UA000906,2017-06-18,NULL,NULL
UA000907,2018-10-01,2018-10-01,NULL
UA000908,2018-06-11,2018-06-11,NULL
UA000909,2018-07-16,2018-07-16,NULL
UA000910,2018-05-05,2018-05-05,NULL
UA000911,2017-01-05,NULL,NULL
UA000912,2018-08-08,2018-08-08,NULL
UA000913,2018-07-06,2018-07-06,NULL
UA000914,2018-08-27,2018-08-27,NULL
UA000915,2018-05-03,2018-05-03,NULL
UA000916,2018-06-28,2018-06-28,NULL
UA000917,2018-09-10,2018-09-10,NULL
UA000918,2018-06-21,2018-06-21,NULL
UA000919,2018-08-24,2018-08-24,NULL
UA000920,2017-06-12,NULL,NULL
UA000921,2018-05-27,2018-05-27,NULL
UA000922,2018-08-06,2018-08-06,NULL
UA000923,2018-08-19,2018-08-19,NULL
UA000924,2017-01-17,NULL,NULL
UA000925,2017-11-08,NULL,NULL
UA000926,2018-08-09,2018-08-09,NULL
UA000927,2018-09-01,2018-09-01,NULL
UA000928,2018-08-24,2018-08-24,NULL
UA000929,2018-09-24,2018-09-24,NULL
UA000930,2017-08-06,NULL,NULL
UA000931,2018-06-16,2018-06-16,NULL
UA000932,2017-05-24,NULL,NULL
UA000933,2017-12-19,NULL,NULL
UA000934,2017-09-28,NULL,NULL
UA000935,2018-07-04,2018-07-04,NULL
UA000936,2017-08-03,NULL,NULL
UA000937,2017-04-06,NULL,NULL
UA000938,2017-10-25,NULL,NULL
UA000939,2018-07-03,2018-07-03,NULL
UA000940,2018-05-13,2018-05-13,NULL
UA000941,2017-07-23,NULL,NULL
UA000942,2017-12-03,NULL,NULL
UA000943,2017-11-15,NULL,NULL
UA000944,2017-03-17,NULL,NULL
UA000945,2018-07-22,2018-07-22,NULL
UA000946,2018-10-01,2018-10-01,NULL
UA000947,2018-07-09,2018-07-09,NULL
UA000948,2018-05-07,2018-05-07,NULL
UA000949,2018-09-29,2018-09-29,NULL
UA000950,2017-09-27,NULL,NULL
UA000951,2018-07-12,2018-07-12,NULL
UA000952,2018-09-14,2018-09-14,NULL
UA000953,2017-01-07,NULL,NULL
UA000954,2018-09-29,2018-09-29,NULL
UA000955,2018-05-03,2018-05-03,NULL
UA000956,2018-06-12,2018-06-12,NULL
UA000957,2018-06-02,2018-06-02,NULL
UA000958,2018-06-23,2018-06-23,NULL
UA000959,2018-07-24,2018-07-24,NULL
UA000960,2018-08-21,2018-08-21,NULL
UA000961,2018-07-22,2018-07-22,NULL
UA000962,2018-06-26,2018-06-26,NULL
UA000963,2018-06-03,2018-06-03,NULL
UA000964,2018-09-12,2018-09-12,NULL
UA000965,2018-09-04,2018-09-04,NULL
UA000966,2018-07-24,2018-07-24,NULL
UA000967,2018-09-27,2018-09-27,NULL
UA000968,2018-09-21,2018-09-21,NULL
UA000969,2018-08-03,2018-08-03,NULL
UA000970,2018-08-27,2018-08-27,NULL
UA000971,2018-08-16,2018-08-16,NULL
UA000972,2018-09-19,2018-09-19,NULL
UA000973,2018-09-06,2018-09-06,NULL
UA000974,2018-05-24,2018-05-24,NULL
UA000975,2018-09-02,2018-09-02,NULL
UA000976,2018-10-01,2018-10-01,NULL
UA000977,2018-09-14,2018-09-14,NULL
UA000978,2018-09-09,2018-09-09,NULL
UA000979,2018-06-18,2018-06-18,NULL
UA000980,2018-05-10,2018-05-10,NULL
UA000981,2018-09-12,2018-09-12,NULL
UA000982,2018-08-02,2018-08-02,NULL
UA000983,2018-05-02,2018-05-02,NULL
UA000984,2018-07-13,2018-07-13,NULL
UA000985,2018-09-09,2018-09-09,NULL
UA000986,2018-06-08,2018-06-08,NULL
UA000987,2018-09-20,2018-09-20,NULL
UA000988,2018-08-30,2018-08-30,NULL
UA000989,2017-07-27,NULL,NULL
UA000990,2018-09-05,2018-09-05,NULL
UA000991,2017-06-03,NULL,NULL
UA000992,2018-09-30,2018-09-30,NULL
UA000993,2018-09-13,2018-09-13,NULL
UA000994,2018-08-08,2018-08-08,NULL
UA000995,2018-07-18,2018-07-18,NULL
UA000996,2018-06-28,2018-06-28,NULL
UA000997,2017-12-10,NULL,NULL
UA000998,2018-07-16,2018-07-16,NULL
UA000999,2018-06-27,2018-06-27,NULL
UA001000,2018-07-25,2018-07-25,NULL
UA001001,2018-09-07,2018-09-07,NULL
UA001002,2018-05-09,2018-05-09,NULL
UA001003,2018-08-28,2018-08-28,NULL
UA001004,2017-06-24,NULL,NULL
UA001005,2018-09-24,2018-09-24,NULL
UA001006,2018-09-21,2018-09-21,NULL
UA001007,2017-08-16,NULL,NULL
UA001008,2018-06-15,2018-06-15,NULL
UA001009,2018-09-07,2018-09-07,NULL
UA001010,2018-07-25,2018-07-25,NULL
UA001011,2018-05-31,2018-05-31,NULL
UA001012,2017-02-12,NULL,NULL
UA001013,2017-04-29,NULL,NULL
UA001014,2018-07-12,2018-07-12,NULL
UA001015,2018-07-18,2018-07-18,NULL
UA001016,2018-07-16,2018-07-16,NULL
UA001017,2017-01-14,NULL,NULL
UA001018,2018-06-03,2018-06-03,NULL
UA001019,2018-05-15,2018-05-15,NULL
UA001020,2017-05-10,NULL,NULL
UA001021,2018-06-07,2018-06-07,NULL
UA001022,2018-09-18,2018-09-18,NULL
UA001023,2017-05-05,NULL,NULL
UA001024,2018-08-22,2018-08-22,NULL
UA001025,2018-09-05,2018-09-05,NULL
UA001026,2018-06-13,2018-06-13,NULL
UA001027,2018-09-23,2018-09-23,NULL
UA001028,2018-06-15,2018-06-15,NULL
UA001029,2017-08-31,NULL,NULL
UA001030,2018-09-14,2018-09-14,NULL
UA001031,2018-05-05,2018-05-05,NULL
UA001032,2018-08-31,2018-08-31,NULL
UA001033,2018-07-13,2018-07-13,NULL
UA001034,2018-06-03,2018-06-03,NULL
UA001035,2017-07-06,NULL,NULL
UA001036,2017-11-23,NULL,NULL
UA001037,2018-09-14,2018-09-14,NULL
UA001038,2018-08-26,2018-08-26,NULL
UA001039,2018-06-13,2018-06-13,NULL
UA001040,2018-07-22,2018-07-22,NULL
UA001041,2018-08-04,2018-08-04,NULL
UA001042,2018-07-28,2018-07-28,NULL
UA001043,2018-08-11,2018-08-11,NULL
UA001044,2018-07-04,2018-07-04,NULL
UA001045,2018-09-28,2018-09-28,NULL
UA001046,2017-07-27,NULL,NULL
UA001047,2018-07-13,2018-07-13,NULL
UA001048,2017-03-08,NULL,NULL
UA001049,2018-07-25,2018-07-25,NULL
UA001050,2017-04-21,NULL,NULL
UA001051,2017-07-16,NULL,NULL
UA001052,2018-09-06,2018-09-06,NULL
UA001053,2018-09-15,2018-09-15,NULL
UA001054,2018-06-07,2018-06-07,NULL
UA001055,2018-08-07,2018-08-07,NULL
UA001056,2018-08-25,2018-08-25,NULL
UA001057,2017-08-02,NULL,NULL
UA001058,2018-07-24,2018-07-24,NULL
UA001059,2018-07-27,2018-07-27,NULL
UA001060,2017-06-22,NULL,NULL
UA001061,2018-08-29,2018-08-29,NULL
UA001062,2018-08-17,2018-08-17,NULL
UA001063,2018-08-02,2018-08-02,NULL
UA001064,2018-09-27,2018-09-27,NULL
UA001065,2017-06-22,NULL,NULL
UA001066,2017-03-06,NULL,NULL
UA001067,2018-06-19,2018-06-19,NULL
UA001068,2018-07-23,2018-07-23,NULL
UA001069,2018-06-01,2018-06-01,NULL
UA001070,2017-06-02,NULL,NULL
UA001071,2017-10-21,NULL,NULL
UA001072,2018-09-09,2018-09-09,NULL
UA001073,2017-05-14,NULL,NULL
UA001074,2018-08-03,2018-08-03,NULL
UA001075,2018-09-05,2018-09-05,NULL
UA001076,2018-09-05,2018-09-05,NULL
UA001077,2018-08-02,2018-08-02,NULL
UA001078,2018-09-20,2018-09-20,NULL
UA001079,2018-09-10,2018-09-10,NULL
UA001080,2018-07-07,2018-07-07,NULL
UA001081,2018-09-22,2018-09-22,NULL
UA001082,2018-09-24,2018-09-24,NULL
UA001083,2018-09-29,2018-09-29,NULL
UA001084,2018-05-28,2018-05-28,NULL
UA001085,2018-09-21,2018-09-21,NULL
UA001086,2018-09-19,2018-09-19,NULL
UA001087,2018-07-27,2018-07-27,NULL
UA001088,2018-06-17,2018-06-17,NULL
UA001089,2018-09-28,2018-09-28,NULL
UA001090,2018-09-11,2018-09-11,NULL
UA001091,2018-09-01,2018-09-01,NULL
UA001092,2018-07-19,2018-07-19,NULL
UA001093,2018-08-11,2018-08-11,NULL
UA001094,2018-09-17,2018-09-17,NULL
UA001095,2018-07-25,2018-07-25,NULL
UA001096,2018-08-30,2018-08-30,NULL
UA001097,2017-02-14,NULL,NULL
UA001098,2017-07-19,NULL,NULL
UA001099,2017-08-30,NULL,NULL
UA001100,2017-12-16,NULL,NULL
UA001101,2018-09-30,2018-09-30,NULL
UA001102,2018-09-25,2018-09-25,NULL
UA001103,2018-08-29,2018-08-29,NULL
UA001104,2018-08-18,2018-08-18,NULL
UA001105,2018-09-13,2018-09-13,NULL
UA001106,2018-06-13,2018-06-13,NULL
UA001107,2018-08-24,2018-08-24,NULL
UA001108,2018-07-06,2018-07-06,NULL
UA001109,2018-08-02,2018-08-02,NULL
UA001110,2018-08-01,2018-08-01,NULL
UA001111,2018-09-17,2018-09-17,NULL
UA001112,2018-07-14,2018-07-14,NULL
UA001113,2018-09-20,2018-09-20,NULL
UA001114,2017-12-04,NULL,NULL
UA001115,2017-03-02,NULL,NULL
UA001116,2018-07-14,2018-07-14,NULL
UA001117,2018-07-04,2018-07-04,NULL
UA001118,2018-07-09,2018-07-09,NULL
UA001119,2018-06-09,2018-06-09,NULL
UA001120,2018-09-09,2018-09-09,NULL
UA001121,2017-01-20,NULL,NULL
UA001122,2018-09-21,2018-09-21,NULL
UA001123,2018-08-13,2018-08-13,NULL
UA001124,2018-07-01,2018-07-01,NULL
UA001125,2018-07-19,2018-07-19,NULL
UA001126,2018-07-22,2018-07-22,NULL
UA001127,2017-12-23,NULL,NULL
UA001128,2017-07-08,NULL,NULL
UA001129,2018-09-10,2018-09-10,NULL
UA001130,2018-07-24,2018-07-24,NULL
UA001131,2018-06-01,2018-06-01,NULL
UA001132,2018-06-02,2018-06-02,NULL
UA001133,2018-08-27,2018-08-27,NULL
UA001134,2017-03-04,NULL,NULL
UA001135,2018-07-13,2018-07-13,NULL
UA001136,2018-09-29,2018-09-29,NULL
UA001137,2018-08-09,2018-08-09,NULL
UA001138,2018-09-26,2018-09-26,NULL
UA001139,2018-10-01,2018-10-01,NULL
UA001140,2017-12-09,NULL,NULL
UA001141,2018-09-23,2018-09-23,NULL
UA001142,2018-07-26,2018-07-26,NULL
UA001143,2018-09-20,2018-09-20,NULL
UA001144,2017-09-15,NULL,NULL
UA001145,2018-07-13,2018-07-13,NULL
UA001146,2018-08-08,2018-08-08,NULL
UA001147,2018-09-25,2018-09-25,NULL
UA001148,2018-09-30,2018-09-30,NULL
UA001149,2018-05-08,2018-05-08,NULL
UA001150,2017-11-22,NULL,NULL
UA001151,2018-09-30,2018-09-30,NULL
UA001152,2018-08-04,2018-08-04,NULL
UA001153,2018-09-29,2018-09-29,NULL
UA001154,2018-07-31,2018-07-31,NULL
UA001155,2018-09-12,2018-09-12,NULL
UA001156,2018-09-15,2018-09-15,NULL
UA001157,2018-09-22,2018-09-22,NULL
UA001158,2018-09-07,2018-09-07,NULL
UA001159,2018-05-12,2018-05-12,NULL
UA001160,2017-05-14,NULL,NULL
UA001161,2018-08-02,2018-08-02,NULL
UA001162,2018-07-23,2018-07-23,NULL
UA001163,2017-05-18,NULL,NULL
UA001164,2018-07-31,2018-07-31,NULL
UA001165,2018-09-27,2018-09-27,NULL
UA001166,2018-06-24,2018-06-24,NULL
UA001167,2018-09-06,2018-09-06,NULL
UA001168,2018-07-01,2018-07-01,NULL
UA001169,2018-05-15,2018-05-15,NULL
UA001170,2018-05-17,2018-05-17,NULL
UA001171,2018-07-26,2018-07-26,NULL
UA001172,2018-07-08,2018-07-08,NULL
UA001173,2018-07-10,2018-07-10,NULL
UA001174,2017-03-25,NULL,NULL
UA001175,2018-09-08,2018-09-08,NULL
UA001176,2018-08-04,2018-08-04,NULL
UA001177,2017-03-23,NULL,NULL
UA001178,2017-02-14,NULL,NULL
UA001179,2018-08-23,2018-08-23,NULL
UA001180,2017-03-23,NULL,NULL
UA001181,2018-09-12,2018-09-12,NULL
UA001182,2018-08-20,2018-08-20,NULL
UA001183,2018-09-30,2018-09-30,NULL
UA001184,2018-09-16,2018-09-16,NULL
UA001185,2018-09-17,2018-09-17,NULL
UA001186,2018-05-23,2018-05-23,NULL
UA001187,2018-09-25,2018-09-25,NULL
UA001188,2017-10-21,NULL,NULL
UA001189,2018-06-28,2018-06-28,NULL
UA001190,2018-07-22,2018-07-22,NULL
UA001191,2018-06-16,2018-06-16,NULL
UA001192,2017-09-10,NULL,NULL
UA001193,2018-06-15,2018-06-15,NULL
UA001194,2017-10-16,NULL,NULL
UA001195,2018-06-04,2018-06-04,NULL
UA001196,2018-07-14,2018-07-14,NULL
UA001197,2018-08-10,2018-08-10,NULL
UA001198,2017-11-04,NULL,NULL
UA001199,2017-01-28,NULL,NULL
UA001200,2018-08-27,2018-08-27,NULL
UA001201,2018-08-26,2018-08-26,NULL
UA001202,2017-04-04,NULL,NULL
UA001203,2018-08-31,2018-08-31,NULL
UA001204,2018-09-27,2018-09-27,NULL
UA001205,2018-07-24,2018-07-24,NULL
UA001206,2017-12-20,NULL,NULL
UA001207,2018-07-31,2018-07-31,NULL
UA001208,2018-06-13,2018-06-13,NULL
UA001209,2018-05-03,2018-05-03,NULL
UA001210,2017-03-31,NULL,NULL
UA001211,2018-08-29,2018-08-29,NULL
UA001212,2018-05-08,2018-05-08,NULL
UA001213,2017-01-26,NULL,NULL
UA001214,2018-07-28,2018-07-28,NULL
UA001215,2018-07-31,2018-07-31,NULL
UA001216,2018-05-31,2018-05-31,NULL
UA001217,2018-08-14,2018-08-14,NULL
UA001218,2018-06-26,2018-06-26,NULL
UA001219,2018-09-27,2018-09-27,NULL
UA001220,2018-08-27,2018-08-27,NULL
UA001221,2018-09-22,2018-09-22,NULL
UA001222,2018-05-18,2018-05-18,NULL
UA001223,2018-08-22,2018-08-22,NULL
UA001224,2018-09-27,2018-09-27,NULL
UA001225,2017-12-13,NULL,NULL
UA001226,2018-05-10,2018-05-10,NULL
UA001227,2017-11-09,NULL,NULL
UA001228,2018-08-07,2018-08-07,NULL
UA001229,2018-07-04,2018-07-04,NULL
UA001230,2018-09-22,2018-09-22,NULL
UA001231,2017-12-27,NULL,NULL
UA001232,2018-05-03,2018-05-03,NULL
UA001233,2018-09-27,2018-09-27,NULL
UA001234,2017-06-25,NULL,NULL
UA001235,2018-07-22,2018-07-22,NULL
UA001236,2017-05-28,NULL,NULL
UA001237,2018-08-25,2018-08-25,NULL
UA001238,2018-07-23,2018-07-23,NULL
UA001239,2018-09-03,2018-09-03,NULL
UA001240,2017-07-10,NULL,NULL
UA001241,2018-05-05,2018-05-05,NULL
UA001242,2018-10-01,2018-10-01,NULL
UA001243,2018-09-09,2018-09-09,NULL
UA001244,2018-09-19,2018-09-19,NULL
UA001245,2017-01-31,NULL,NULL
UA001246,2017-09-11,NULL,NULL
UA001247,2018-06-25,2018-06-25,NULL
UA001248,2018-08-08,2018-08-08,NULL
UA001249,2018-09-09,2018-09-09,NULL
