UserAccountId,Industry,CurrentSalary,SalaryUnit,Resume
UA000348,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",50.00,Hour,NULL
UA000349,"OPERATIONS RESEARCH ANALYSTS",37.00,Hour,NULL
UA000350,"SOFTWARE DEVELOPERS, APPLICATIONS","82,000.00",Year,NULL
UA000351,"SOFTWARE DEVELOPERS, APPLICATIONS","87,235.00",Year,NULL
UA000352,"COMPUTER PROGRAMMERS","72,450.00",Year,NULL
UA000353,"COMPUTER SYSTEMS ANALYSTS","135,000.00",Year,NULL
UA000354,"COMPUTER SYSTEMS ANALYSTS",41.00,Hour,NULL
UA000355,"OPERATIONS RESEARCH ANALYSTS",45.00,Hour,NULL
UA000356,"COMPUTER OCCUPATIONS, ALL OTHER","72,000.00",Year,NULL
UA000357,"COMPUTER SYSTEMS ANALYSTS",46.00,Hour,NULL
UA000358,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",57.00,Hour,NULL
UA000359,"SOFTWARE DEVELOPERS, APPLICATIONS","114,030.00",Year,NULL
UA000360,"OPERATIONS RESEARCH ANALYSTS",36.00,Hour,NULL
UA000361,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",49.00,Hour,NULL
UA000362,"COMPUTER SYSTEMS ANALYSTS",47.00,Hour,NULL
UA000363,"OPERATIONS RESEARCH ANALYSTS",46.00,Hour,NULL
UA000364,"SOFTWARE DEVELOPERS, APPLICATIONS","87,797.00",Year,NULL
UA000365,"COMPUTER SYSTEMS ANALYSTS","86,700.00",Year,NULL
UA000366,"MARKETING MANAGERS","201,386.00",Year,NULL
UA000367,"COMPUTER OCCUPATIONS, ALL OTHER","65,707.00",Year,NULL
UA000368,"MANAGEMENT ANALYSTS","93,954.00",Year,NULL
UA000369,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000370,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","161,562.00",Year,NULL
UA000371,"COMPUTER SYSTEMS ANALYSTS","94,000.00",Year,NULL
UA000372,"SOFTWARE DEVELOPERS, APPLICATIONS","90,795.00",Year,NULL
UA000373,"COMPUTER PROGRAMMERS","72,904.00",Year,NULL
UA000374,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","190,000.00",Year,NULL
UA000375,"MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY","107,909.00",Year,NULL
UA000376,"SOFTWARE DEVELOPERS, APPLICATIONS","113,506.00",Year,NULL
UA000377,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000378,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000379,PSYCHIATRISTS,"207,000.00",Year,NULL
UA000380,"WEB DEVELOPERS","60,700.00",Year,NULL
UA000381,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","104,400.00",Year,NULL
UA000382,"COMPUTER PROGRAMMERS","62,504.00",Year,NULL
UA000383,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","170,058.00",Year,NULL
UA000384,"SOFTWARE DEVELOPERS, APPLICATIONS","102,000.00",Year,NULL
UA000385,"SOFTWARE DEVELOPERS, APPLICATIONS","92,800.00",Year,NULL
UA000386,"SOFTWARE DEVELOPERS, APPLICATIONS","131,040.00",Year,NULL
UA000387,"SOFTWARE DEVELOPERS, APPLICATIONS","83,366.00",Year,NULL
UA000388,"COMPUTER PROGRAMMERS","100,280.00",Year,NULL
UA000389,"COMPUTER SYSTEMS ANALYSTS","86,653.00",Year,NULL
UA000390,"SOFTWARE DEVELOPERS, APPLICATIONS","74,000.00",Year,NULL
UA000391,"ENGINEERS, ALL OTHER","147,000.00",Year,NULL
UA000392,"COMPUTER SYSTEMS ANALYSTS",37.00,Hour,NULL
UA000393,"DATABASE ADMINISTRATORS","105,000.00",Year,NULL
UA000394,"BIOLOGICAL TECHNICIANS",26.00,Hour,NULL
UA000395,"OPERATIONS RESEARCH ANALYSTS",43.00,Hour,NULL
UA000396,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",37.00,Hour,NULL
UA000397,"SOFTWARE DEVELOPERS, APPLICATIONS","95,000.00",Year,NULL
UA000398,"COMPUTER SYSTEMS ANALYSTS","89,800.00",Year,NULL
UA000399,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","85,280.00",Year,NULL
UA000400,"COMPUTER OCCUPATIONS, ALL OTHER",46.00,Hour,NULL
UA000401,"COMPUTER SYSTEMS ANALYSTS",46.00,Hour,NULL
UA000402,"PHYSICAL THERAPISTS",47.00,Hour,NULL
UA000403,"COMPUTER PROGRAMMERS","114,440.00",Year,NULL
UA000404,PHYSICISTS,"70,764.00",Year,NULL
UA000405,"SOFTWARE DEVELOPERS, APPLICATIONS","103,050.00",Year,NULL
UA000406,"OPERATIONS RESEARCH ANALYSTS",51.00,Hour,NULL
UA000407,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",60.00,Hour,NULL
UA000408,"COMPUTER SYSTEMS ANALYSTS",51.00,Hour,NULL
UA000409,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",47.00,Hour,NULL
UA000410,"COMPUTER PROGRAMMERS","72,000.00",Year,NULL
UA000411,"OPERATIONS RESEARCH ANALYSTS",35.00,Hour,NULL
UA000412,"PEDIATRICIANS, GENERAL",75.00,Hour,NULL
UA000413,"PEDIATRICIANS, GENERAL",75.00,Hour,NULL
UA000414,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","140,000.00",Year,NULL
UA000415,"COMPUTER PROGRAMMERS","76,800.00",Year,NULL
UA000416,"FIRST-LINE SUPERVISORS OF OFFICE AND","70,500.00",Year,NULL
UA000417,"SOFTWARE DEVELOPERS, APPLICATIONS","155,000.00",Year,NULL
UA000418,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA000419,"COMPUTER SYSTEMS ANALYSTS","86,480.00",Year,NULL
UA000420,"SOFTWARE DEVELOPERS, APPLICATIONS","120,000.00",Year,NULL
UA000421,"SOFTWARE DEVELOPERS, APPLICATIONS",54.19,Hour,NULL
UA000422,"BIOLOGICAL SCIENTISTS, ALL OTHER","67,000.00",Year,NULL
UA000423,LAWYERS,"231,000.00",Year,NULL
UA000424,"FINANCIAL ANALYSTS","215,000.00",Year,NULL
UA000425,"SOFTWARE DEVELOPERS, APPLICATIONS","155,000.00",Year,NULL
UA000426,"BUSINESS TEACHERS, POSTSECONDARY","125,000.00",Year,NULL
UA000427,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA000428,"COMPUTER SYSTEMS ANALYSTS","85,000.00",Year,NULL
UA000429,"DATABASE ADMINISTRATORS","105,000.00",Year,NULL
UA000430,LAWYERS,128.20,Hour,NULL
UA000431,"PHYSICIANS AND SURGEONS, ALL OTHER","54,600.00",Year,NULL
UA000432,"COMPUTER PROGRAMMERS","77,997.00",Year,NULL
UA000433,"SOFTWARE DEVELOPERS, APPLICATIONS","84,000.00",Year,NULL
UA000434,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","95,000.00",Year,NULL
UA000435,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","71,094.00",Year,NULL
UA000436,"OPERATIONS RESEARCH ANALYSTS","82,181.00",Year,NULL
UA000437,"COMPUTER SCIENCE TEACHERS, POSTSECONDARY","58,500.00",Year,NULL
UA000438,"MANAGEMENT ANALYSTS","65,880.00",Year,NULL
UA000439,"BIOLOGICAL SCIENTISTS, ALL OTHER","71,502.00",Year,NULL
UA000440,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000441,"WEB DEVELOPERS","60,700.00",Year,NULL
UA000442,"WEB DEVELOPERS","63,419.00",Year,NULL
UA000443,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY","238,712.16",Year,NULL
UA000444,"WEB DEVELOPERS","64,542.00",Year,NULL
UA000445,"WEB DEVELOPERS","60,700.00",Year,NULL
UA000446,"FINANCIAL SPECIALISTS, ALL OTHER","58,000.00",Year,NULL
UA000447,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL","73,590.00",Year,NULL
UA000448,"WEB DEVELOPERS","68,682.00",Year,NULL
UA000449,"WEB DEVELOPERS","79,851.00",Year,NULL
UA000450,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000451,"COMPUTER PROGRAMMERS","64,979.00",Year,NULL
UA000452,"COMPUTER PROGRAMMERS","70,554.00",Year,NULL
UA000453,"WEB DEVELOPERS","60,700.00",Year,NULL
UA000454,"COMPUTER PROGRAMMERS","63,918.00",Year,NULL
UA000455,"COMPUTER PROGRAMMERS","72,000.00",Year,NULL
UA000456,"COMPUTER OCCUPATIONS, ALL OTHER","69,701.00",Year,NULL
UA000457,"SOFTWARE DEVELOPERS, APPLICATIONS","78,021.00",Year,NULL
UA000458,"COMPUTER SYSTEMS ANALYSTS","71,614.00",Year,NULL
UA000459,"COMPUTER SYSTEMS ANALYSTS","81,600.00",Year,NULL
UA000460,"COMPUTER SYSTEMS ANALYSTS","81,600.00",Year,NULL
UA000461,"COMPUTER SYSTEMS ANALYSTS","81,058.00",Year,NULL
UA000462,"COMPUTER PROGRAMMERS","74,630.00",Year,NULL
UA000463,"MANAGEMENT ANALYSTS","89,700.00",Year,NULL
UA000464,"MANAGEMENT ANALYSTS","81,700.00",Year,NULL
UA000465,"COMPUTER SYSTEMS ANALYSTS","98,821.00",Year,NULL
UA000466,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","139,152.00",Year,NULL
UA000467,"SOFTWARE DEVELOPERS, APPLICATIONS","135,000.00",Year,NULL
UA000468,"SOFTWARE DEVELOPERS, APPLICATIONS","113,000.00",Year,NULL
UA000469,"SOFTWARE DEVELOPERS, APPLICATIONS","92,000.00",Year,NULL
UA000470,"SOFTWARE DEVELOPERS, APPLICATIONS","124,000.00",Year,NULL
UA000471,"SOFTWARE DEVELOPERS, APPLICATIONS","116,000.00",Year,NULL
UA000472,"COMPUTER OCCUPATIONS, ALL OTHER","65,436.00",Year,NULL
UA000473,"HUMAN RESOURCES MANAGERS","230,000.00",Year,NULL
UA000474,"COMPUTER PROGRAMMERS","110,000.00",Year,NULL
UA000475,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS","102,690.00",Year,NULL
UA000476,"SOFTWARE DEVELOPERS, APPLICATIONS","87,797.00",Year,NULL
UA000477,"COMPUTER PROGRAMMERS","81,370.00",Year,NULL
UA000478,"MANAGEMENT ANALYSTS","85,987.00",Year,NULL
UA000479,"COMPUTER SYSTEMS ANALYSTS","78,645.00",Year,NULL
UA000480,"COMPUTER OCCUPATIONS, ALL OTHER","75,629.00",Year,NULL
UA000481,"COMPUTER OCCUPATIONS, ALL OTHER",69.00,Hour,NULL
UA000482,"SOFTWARE DEVELOPERS, APPLICATIONS","84,000.00",Year,NULL
UA000483,"COMPUTER OCCUPATIONS, ALL OTHER","82,493.00",Year,NULL
UA000484,"COMPUTER SYSTEMS ANALYSTS","68,682.00",Year,NULL
UA000485,"COMPUTER SYSTEMS ANALYSTS","155,000.00",Year,NULL
UA000486,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA000487,"COMPUTER OCCUPATIONS, ALL OTHER","71,721.00",Year,NULL
UA000488,"SALES ENGINEERS","120,245.00",Year,NULL
UA000489,"INDUSTRIAL PRODUCTION MANAGERS","115,000.00",Year,NULL
UA000490,"BUDGET ANALYSTS","65,000.00",Year,NULL
UA000491,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","160,000.00",Year,NULL
UA000492,"SOFTWARE DEVELOPERS, APPLICATIONS","113,000.00",Year,NULL
UA000493,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","160,000.00",Year,NULL
UA000494,"COMPUTER PROGRAMMERS","73,500.00",Year,NULL
UA000495,"DENTISTS, GENERAL","130,000.00",Year,NULL
UA000496,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000497,"FINANCIAL MANAGERS","99,000.00",Year,NULL
UA000498,"COMPUTER SYSTEMS ANALYSTS","96,000.00",Year,NULL
UA000499,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000500,"SOFTWARE DEVELOPERS, APPLICATIONS","102,000.00",Year,NULL
UA000501,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA000502,"SOFTWARE DEVELOPERS, APPLICATIONS","91,000.00",Year,NULL
UA000503,"ENGINEERS, ALL OTHER","83,179.00",Year,NULL
UA000504,"COMPUTER PROGRAMMERS","110,000.00",Year,NULL
UA000505,PHARMACISTS,"148,470.40",Year,NULL
UA000506,"ELECTRICAL ENGINEERS","151,299.00",Year,NULL
UA000507,"SOFTWARE DEVELOPERS, APPLICATIONS",50.00,Hour,NULL
UA000508,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY","89,941.69",Year,NULL
UA000509,"BIOCHEMISTS AND BIOPHYSICISTS","47,476.00",Year,NULL
UA000510,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA000511,"COMPUTER SYSTEMS ANALYSTS","69,880.00",Year,NULL
UA000512,"COMPUTER SYSTEMS ANALYSTS","72,384.00",Year,NULL
UA000513,"SOFTWARE DEVELOPERS, APPLICATIONS","80,500.00",Year,NULL
UA000514,"COMPUTER SYSTEMS ANALYSTS","69,000.00",Year,NULL
UA000515,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","46,000.00",Year,NULL
UA000516,"COMPUTER OCCUPATIONS, ALL OTHER","125,000.00",Year,NULL
UA000517,"STATISTICAL ASSISTANTS","33,015.00",Year,NULL
UA000518,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000519,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","99,382.00",Year,NULL
UA000520,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000521,"FINANCIAL MANAGERS","129,688.00",Year,NULL
UA000522,"DENTISTS, GENERAL","180,000.00",Year,NULL
UA000523,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","146,078.00",Year,NULL
UA000524,"COMPUTER SYSTEMS ANALYSTS","84,000.00",Year,NULL
UA000525,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","190,000.00",Year,NULL
UA000526,"SOFTWARE DEVELOPERS, APPLICATIONS","91,000.00",Year,NULL
UA000527,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL","110,000.00",Year,NULL
UA000528,CHEMISTS,"108,000.00",Year,NULL
UA000529,"COMPUTER SYSTEMS ANALYSTS","65,000.00",Year,NULL
UA000530,"COMPUTER SYSTEMS ANALYSTS","82,000.00",Year,NULL
UA000531,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA000532,"SOFTWARE DEVELOPERS, APPLICATIONS","86,154.00",Year,NULL
UA000533,"SOFTWARE DEVELOPERS, APPLICATIONS","70,000.00",Year,NULL
UA000534,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","150,000.00",Year,NULL
UA000535,"COMPUTER SYSTEMS ANALYSTS","97,000.00",Year,NULL
UA000536,"ELECTRICAL ENGINEERS","119,000.00",Year,NULL
UA000537,"SOFTWARE DEVELOPERS, APPLICATIONS","155,147.00",Year,NULL
UA000538,"COMPUTER SYSTEMS ANALYSTS","140,000.00",Year,NULL
UA000539,"FAMILY AND GENERAL PRACTITIONERS","250,000.00",Year,NULL
UA000540,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000541,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000542,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","135,000.00",Year,NULL
UA000543,"COMPUTER OCCUPATIONS, ALL OTHER","89,565.00",Year,NULL
UA000544,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000545,"COMPUTER SYSTEMS ANALYSTS","82,740.00",Year,NULL
UA000546,"COMPUTER OCCUPATIONS, ALL OTHER","145,155.00",Year,NULL
UA000547,"ARCHITECTURAL AND ENGINEERING MANAGERS","116,210.00",Year,NULL
UA000548,"INDUSTRIAL PRODUCTION MANAGERS","88,700.00",Year,NULL
UA000549,"ACCOUNTANTS AND AUDITORS","77,459.00",Year,NULL
UA000550,"MECHANICAL ENGINEERS","77,002.00",Year,NULL
UA000551,"ACCOUNTANTS AND AUDITORS","75,000.00",Year,NULL
UA000552,"SOFTWARE DEVELOPERS, APPLICATIONS","113,000.00",Year,NULL
UA000553,"SALES ENGINEERS","108,618.00",Year,NULL
UA000554,"COMPUTER SYSTEMS ANALYST","78,661.00",Year,NULL
UA000555,"WEB DEVELOPERS","60,700.00",Year,NULL
UA000556,"COMPUTER SYSTEMS ANALYSTS",72.17,Hour,NULL
UA000557,"COMPUTER SYSTEMS ANALYST","81,577.00",Year,NULL
UA000558,"COMPUTER SYSTEMS ANALYSTS","102,000.00",Year,NULL
UA000559,"OPERATIONS RESEARCH ANALYSTS","95,000.00",Year,NULL
UA000560,"FINANCIAL MANAGERS","246,542.00",Year,NULL
UA000561,"OPERATIONS RESEARCH ANALYSTS","92,700.00",Year,NULL
UA000562,"COMPUTER SYSTEMS ANALYSTS","74,069.00",Year,NULL
UA000563,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","85,000.00",Year,NULL
UA000564,"COMPUTER OCCUPATIONS, ALL OTHER","76,586.00",Year,NULL
UA000565,"COMPUTER AND INFORMATION RESEARCH SCIENTISTS","130,000.00",Year,NULL
UA000566,"CHIEF EXECUTIVES","240,000.00",Year,NULL
UA000567,"ACCOUNTANTS AND AUDITORS","119,496.00",Year,NULL
UA000568,"ACCOUNTANTS AND AUDITORS","119,496.00",Year,NULL
UA000569,"OPERATIONS RESEARCH ANALYSTS","93,000.00",Year,NULL
UA000570,"ACCOUNTANTS AND AUDITORS","119,496.00",Year,NULL
UA000571,"COMPUTER USER SUPPORT SPECIALISTS","60,000.00",Year,NULL
UA000572,"COMPUTER SYSTEMS ANALYSTS","111,530.00",Year,NULL
UA000573,"MANAGEMENT ANALYSTS","73,819.00",Year,NULL
UA000574,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","98,000.00",Year,NULL
UA000575,"COMPUTER PROGRAMMERS","65,000.00",Year,NULL
UA000576,"WEB DEVELOPERS","62,500.00",Year,NULL
UA000577,"COMPUTER SYSTEMS ANALYSTS","74,734.00",Year,NULL
UA000578,"CHIEF EXECUTIVES","220,000.00",Year,NULL
UA000579,"ACCOUNTANTS AND AUDITORS","119,496.00",Year,NULL
UA000580,"OPERATIONS RESEARCH ANALYSTS","111,051.00",Year,NULL
UA000581,"PHYSICAL SCIENTISTS, ALL OTHER","67,920.00",Year,NULL
UA000582,"COMPUTER SYSTEMS ANALYSTS","76,731.00",Year,NULL
UA000583,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","96,928.00",Year,NULL
UA000584,"SOFTWARE DEVELOPERS, APPLICATIONS","92,768.00",Year,NULL
UA000585,"SOFTWARE DEVELOPERS, APPLICATIONS","102,149.00",Year,NULL
UA000586,"DATABASE ADMINISTRATORS","86,403.00",Year,NULL
UA000587,"COMPUTER OCCUPATIONS, ALL OTHER","65,707.00",Year,NULL
UA000588,"COMPUTER OCCUPATIONS, ALL OTHER","61,464.00",Year,NULL
UA000589,"COMPUTER OCCUPATIONS, ALL OTHER","76,752.00",Year,NULL
UA000590,"COMPUTER OCCUPATIONS, ALL OTHER","76,586.00",Year,NULL
UA000591,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER","89,960.00",Year,NULL
UA000592,"COMPUTER OCCUPATIONS, ALL OTHER","74,818.00",Year,NULL
UA000593,"COMPUTER SYSTEMS ANALYSTS","66,040.00",Year,NULL
UA000594,"MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS",30.95,Hour,NULL
UA000595,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","103,500.00",Year,NULL
UA000596,"COMPUTER SYSTEMS ANALYSTS","68,000.00",Year,NULL
UA000597,"SOFTWARE DEVELOPERS, APPLICATIONS","96,000.00",Year,NULL
UA000598,"RECREATION AND FITNESS STUDIES TEACHERS,",25.00,Hour,NULL
UA000599,"DATABASE ADMINISTRATORS",45.00,Hour,NULL
UA000600,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA000601,"COMPUTER PROGRAMMERS","71,000.00",Year,NULL
UA000602,"SOFTWARE DEVELOPERS, APPLICATIONS","100,000.00",Year,NULL
UA000603,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","115,000.00",Year,NULL
UA000604,"COMPUTER SYSTEMS ANALYSTS","76,000.00",Year,NULL
UA000605,"MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS",22.00,Hour,NULL
UA000606,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA000607,"OPERATIONS RESEARCH ANALYSTS","130,000.00",Year,NULL
UA000608,"COMPUTER SYSTEMS ANALYST","72,139.00",Year,NULL
UA000609,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","136,634.00",Year,NULL
UA000610,"SOFTWARE DEVELOPERS, APPLICATIONS","150,000.00",Year,NULL
UA000611,"COMPUTER PROGRAMMERS","75,941.00",Year,NULL
UA000612,"COMPUTER SYSTEMS ANALYSTS","75,000.00",Year,NULL
UA000613,"COMPUTER SYSTEMS ANALYSTS","61,133.00",Year,NULL
UA000614,"COMPUTER SYSTEMS ANALYSTS","88,000.00",Year,NULL
UA000615,"SOFTWARE DEVELOPERS, APPLICATIONS","72,509.00",Year,NULL
UA000616,"COMPUTER OCCUPATIONS, ALL OTHER","60,653.00",Year,NULL
UA000617,STATISTICIANS,"140,000.00",Year,NULL
UA000618,"SOFTWARE DEVELOPERS, APPLICATIONS","90,646.00",Year,NULL
UA000619,"OPERATIONS RESEARCH ANALYSTS","83,000.00",Year,NULL
UA000620,"SOFTWARE DEVELOPERS, APPLICATIONS","88,000.00",Year,NULL
UA000621,"SOFTWARE DEVELOPERS, APPLICATIONS",50.42,Hour,NULL
UA000622,"COST ESTIMATORS",30.06,Hour,NULL
UA000623,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS",18.00,Hour,NULL
UA000624,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS","73,000.00",Year,NULL
UA000625,"BIOCHEMISTS AND BIOPHYSICISTS","56,888.00",Year,NULL
UA000626,"SOFTWARE DEVELOPERS, APPLICATIONS","115,482.00",Year,NULL
UA000627,"SOFTWARE DEVELOPERS, APPLICATIONS","76,000.00",Year,NULL
UA000628,"SOFTWARE DEVELOPERS, APPLICATIONS","91,500.00",Year,NULL
UA000629,STATISTICIANS,"125,000.00",Year,NULL
UA000630,"SOFTWARE DEVELOPERS, APPLICATIONS",48.27,Hour,NULL
UA000631,"SOFTWARE DEVELOPERS, APPLICATIONS","76,734.00",Year,NULL
UA000632,"SOFTWARE DEVELOPERS, APPLICATIONS","91,520.00",Year,NULL
UA000633,"ACCOUNTANTS AND AUDITORS","64,450.00",Year,NULL
UA000634,"COMPUTER PROGRAMMERS","76,000.00",Year,NULL
UA000635,"BIOLOGICAL SCIENTISTS, ALL OTHER","50,107.00",Year,NULL
UA000636,"SOFTWARE DEVELOPERS, APPLICATIONS","84,000.00",Year,NULL
UA000637,"COMPUTER SYSTEMS ANALYSTS",43.00,Hour,NULL
UA000638,"OPERATIONS RESEARCH ANALYSTS",39.00,Hour,NULL
UA000639,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",41.00,Hour,NULL
UA000640,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",52.00,Hour,NULL
UA000641,"CIVIL ENGINEERS","48,527.00",Year,NULL
UA000642,"OPERATIONS RESEARCH ANALYSTS",29.00,Hour,NULL
UA000643,"COMPUTER AND INFORMATION SYSTEMS MANAGERS",59.00,Hour,NULL
UA000644,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","95,451.00",Year,NULL
UA000645,"COMPUTER OCCUPATIONS, ALL OTHER","65,978.00",Year,NULL
UA000646,"COMPUTER SYSTEMS ANALYSTS","80,000.00",Year,NULL
UA000647,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","125,000.00",Year,NULL
UA000648,"COMPUTER SYSTEMS ANALYSTS",42.00,Hour,NULL
UA000649,"COMPUTER SYSTEMS ANALYSTS","78,000.00",Year,NULL
UA000650,"SOFTWARE DEVELOPERS, APPLICATIONS","92,800.00",Year,NULL
UA000651,"COMPUTER SYSTEMS ANALYSTS",39.00,Hour,NULL
UA000652,LAWYERS,"240,000.00",Year,NULL
UA000653,"OPERATIONS RESEARCH ANALYSTS","87,610.00",Year,NULL
UA000654,"BIOCHEMISTS AND BIOPHYSICISTS","76,502.00",Year,NULL
UA000655,"SOFTWARE DEVELOPERS, APPLICATIONS","90,373.75",Year,NULL
UA000656,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000657,"SOFTWARE DEVELOPERS, APPLICATIONS","75,000.00",Year,NULL
UA000658,"SOFTWARE DEVELOPERS, APPLICATIONS","110,864.00",Year,NULL
UA000659,"COMPUTER SYSTEMS ANALYSTS","84,048.00",Year,NULL
UA000660,"COMPUTER OCCUPATIONS, ALL OTHER","65,998.00",Year,NULL
UA000661,"ARCHITECTURAL AND ENGINEERING MANAGERS","131,881.00",Year,NULL
UA000662,"COMPUTER SYSTEMS ANALYSTS","84,718.00",Year,NULL
UA000663,"SOFTWARE DEVELOPERS, APPLICATIONS","120,000.00",Year,NULL
UA000664,"SOFTWARE DEVELOPERS, APPLICATIONS","90,000.00",Year,NULL
UA000665,"SOFTWARE DEVELOPERS, APPLICATIONS","225,000.00",Year,NULL
UA000666,"COMPUTER PROGRAMMERS","125,000.00",Year,NULL
UA000667,"COMPUTER SYSTEMS ANALYSTS","86,700.00",Year,NULL
UA000668,"COMPUTER SYSTEMS ANALYSTS","90,000.00",Year,NULL
UA000669,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","115,000.00",Year,NULL
UA000670,"SOFTWARE DEVELOPERS, APPLICATIONS","92,019.00",Year,NULL
UA000671,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE","147,000.00",Year,NULL
UA000672,"COMPLIANCE OFFICERS","145,000.00",Year,NULL
UA000673,"COMPUTER OCCUPATIONS, ALL OTHER","106,954.00",Year,NULL
UA000674,"COMPUTER SYSTEMS ANALYSTS","94,120.00",Year,NULL
UA000675,"ELECTRICAL ENGINEERS","129,605.00",Year,NULL
UA000676,"BIOCHEMISTS AND BIOPHYSICISTS","44,953.00",Year,NULL
UA000677,"COMPUTER OCCUPATIONS, ALL OTHER","97,000.00",Year,NULL
UA000678,"COMPUTER SYSTEMS ANALYSTS","62,500.00",Year,NULL
UA000679,"PHYSICIANS AND SURGEONS, ALL OTHER",183.33,Hour,NULL
UA000680,"COMPUTER SYSTEMS ANALYSTS","93,163.00",Year,NULL
UA000681,"SOFTWARE DEVELOPERS, APPLICATIONS","100,402.00",Year,NULL
UA000682,HYDROLOGISTS,"83,083.00",Year,NULL
UA000683,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS","45,718.00",Year,NULL
UA000684,"ELECTRICAL ENGINEERS","130,000.00",Year,NULL
UA000685,"MECHANICAL ENGINEERS","130,000.00",Year,NULL
UA000686,"COMPUTER SYSTEMS ANALYSTS","70,000.00",Year,NULL
UA000687,"COMPUTER AND INFORMATION SYSTEMS MANAGERS","106,288.00",Year,NULL
UA000688,"COMPUTER SYSTEMS ANALYSTS","160,000.00",Year,NULL
