JobApplyActivityId,JobId,UserAccountId,ApplyDate
823,592,UA008576,2018-05-01
824,9131,UA001792,2018-06-14
825,10514,UA003205,2018-09-16
826,6854,UA001536,2018-06-18
827,21223,UA001395,2018-06-12
828,19322,UA003640,2018-05-09
829,20737,UA005108,2018-06-24
830,21648,UA005417,2018-09-24
831,234,UA004393,2018-09-09
832,15158,UA004538,2018-09-11
833,1448,UA004221,2018-05-31
834,13625,UA009870,2018-06-15
835,21209,UA003205,2018-09-11
836,11735,UA000661,2018-09-30
837,7248,UA002561,2018-05-05
838,10489,UA006137,2018-09-01
839,12665,UA009916,2018-07-04
840,19815,UA001146,2018-05-23
841,4592,UA008873,2018-07-28
842,4175,UA001453,2018-08-15
843,4923,UA005951,2018-06-07
844,16465,UA003836,2018-09-23
845,10226,UA005116,2018-07-04
846,7025,UA005194,2018-07-17
847,19621,UA010150,2018-09-06
848,567,UA002541,2018-09-27
849,14125,UA002140,2018-06-24
850,18608,UA007930,2018-09-15
851,9509,UA001136,2018-09-29
852,19510,UA007342,2018-09-15
853,5668,UA006888,2018-05-18
854,176,UA008116,2018-05-02
855,17404,UA005433,2018-06-22
856,16948,UA009924,2018-08-06
857,11537,UA009998,2018-06-06
858,1894,UA008139,2018-05-12
859,7927,UA001722,2018-05-15
860,11764,UA005097,2018-08-03
861,15011,UA001668,2018-06-15
862,1576,UA004620,2018-07-26
863,9813,UA000086,2018-08-20
864,6604,UA005212,2018-09-28
865,6976,UA010106,2018-05-23
866,7935,UA001544,2018-05-17
867,941,UA008609,2018-05-11
868,21495,UA000939,2018-07-03
869,990,UA003407,2018-06-10
870,17655,UA000810,2018-05-12
871,17852,UA002465,2018-07-29
872,2672,UA008601,2018-06-15
873,21216,UA001665,2018-05-29
874,10710,UA001256,2018-06-06
875,11613,UA007004,2018-06-24
876,10336,UA003128,2018-07-19
877,2776,UA000108,2018-06-02
878,19783,UA006243,2018-07-07
879,6350,UA001504,2018-05-07
880,8392,UA004732,2018-08-26
881,3197,UA007847,2018-05-28
882,18164,UA004394,2018-08-08
883,15221,UA005288,2018-06-12
884,9558,UA000190,2018-08-06
885,20338,UA005918,2018-06-26
886,4192,UA005042,2018-06-17
887,21238,UA009157,2018-05-31
888,15834,UA007285,2018-07-26
889,3361,UA005058,2018-06-01
890,9019,UA008140,2018-05-30
891,7174,UA000788,2018-08-18
892,18669,UA010013,2018-08-02
893,10938,UA004243,2018-05-19
894,4510,UA001862,2018-05-11
895,16015,UA007110,2018-08-09
896,13879,UA000963,2018-06-03
897,16028,UA007757,2018-09-24
898,9304,UA004361,2018-06-02
899,143,UA010180,2018-08-10
900,2061,UA000258,2018-06-11
901,9509,UA009236,2018-05-24
902,20503,UA004431,2018-07-14
903,10074,UA006437,2018-05-02
904,510,UA008352,2018-08-30
905,4751,UA009438,2018-09-04
906,7675,UA004379,2018-07-29
907,19937,UA008156,2018-08-04
908,11706,UA005815,2018-07-13
909,6858,UA005396,2018-08-22
910,1941,UA006194,2018-09-01
911,15969,UA009741,2018-06-23
912,4568,UA000201,2018-09-17
913,9003,UA003216,2018-08-16
914,4502,UA000826,2018-05-27
915,11349,UA007407,2018-07-05
916,8599,UA002794,2018-06-08
917,9080,UA001382,2018-08-13
918,21070,UA002610,2018-06-05
919,19562,UA006946,2018-08-28
920,8475,UA001167,2018-06-08
921,1222,UA007597,2018-05-26
922,18698,UA009203,2018-06-18
923,17580,UA003481,2018-05-04
924,1962,UA003475,2018-05-16
925,15947,UA009497,2018-07-09
926,7748,UA009743,2018-06-04
927,16472,UA008765,2018-06-27
928,18101,UA004909,2018-07-12
929,7052,UA004900,2018-08-23
930,19179,UA002164,2018-08-23
931,1658,UA004960,2018-09-07
932,1881,UA009790,2018-09-01
933,15273,UA007350,2018-09-06
934,21154,UA005242,2018-06-12
935,19733,UA005590,2018-06-03
936,17425,UA005838,2018-07-26
937,1371,UA001187,2018-08-10
938,13625,UA007602,2018-08-29
939,19479,UA003482,2018-08-24
940,10569,UA003474,2018-08-09
941,4391,UA001243,2018-09-09
942,15697,UA000708,2018-08-07
943,18539,UA003324,2018-07-30
944,7791,UA000477,2018-05-31
945,10423,UA004583,2018-05-17
946,3240,UA003718,2018-07-01
947,2267,UA001146,2018-08-08
948,21659,UA002304,2018-09-06
949,1253,UA000498,2018-08-14
950,13393,UA003451,2018-07-02
951,17075,UA006698,2018-08-26
952,1213,UA002110,2018-07-07
953,13198,UA008096,2018-08-06
954,5902,UA009859,2018-06-24
955,20676,UA009609,2018-08-17
956,8814,UA004343,2018-06-28
957,19019,UA002285,2018-06-08
958,13273,UA000444,2018-07-25
959,13354,UA003186,2018-06-07
960,6630,UA001094,2018-08-21
961,7747,UA004203,2018-07-04
962,21192,UA005547,2018-08-15
963,9674,UA006598,2018-08-03
964,11228,UA007056,2018-08-17
965,6280,UA008651,2018-07-14
966,11718,UA004505,2018-06-09
967,21691,UA007420,2018-06-17
968,19200,UA009451,2018-09-04
969,8188,UA000034,2018-07-21
970,19654,UA004295,2018-08-30
971,14204,UA000448,2018-07-18
972,13360,UA002300,2018-08-26
973,10137,UA006228,2018-06-22
974,6749,UA001671,2018-06-23
975,15380,UA003503,2018-09-13
976,13126,UA009833,2018-07-02
977,7089,UA003213,2018-07-31
978,16162,UA004759,2018-07-12
979,3213,UA003755,2018-07-03
980,4697,UA006990,2018-06-04
981,10738,UA006154,2018-07-02
982,9973,UA000239,2018-06-09
983,7070,UA002058,2018-07-08
984,16840,UA005658,2018-07-12
985,3036,UA000145,2018-06-02
986,10177,UA005935,2018-09-19
987,3990,UA002377,2018-08-08
988,16650,UA002851,2018-06-10
989,6706,UA002600,2018-07-15
990,16758,UA003391,2018-07-14
991,3774,UA000788,2018-09-24
992,13047,UA009330,2018-06-15
993,11974,UA009685,2018-09-24
994,13124,UA005291,2018-07-12
995,1086,UA003251,2018-08-29
996,10349,UA001868,2018-05-26
997,17038,UA001751,2018-05-30
998,12569,UA009311,2018-08-11
999,8567,UA004212,2018-06-19
1000,7910,UA008126,2018-05-06
1001,19964,UA003245,2018-07-04
1002,8089,UA001696,2018-05-19
1003,13911,UA006894,2018-06-27
1004,12909,UA005717,2018-09-05
1005,7426,UA002886,2018-06-05
1006,20859,UA008585,2018-06-27
1007,12246,UA009626,2018-05-18
1008,16178,UA001810,2018-05-02
1009,16555,UA008378,2018-05-06
1010,14767,UA007851,2018-06-03
1011,16172,UA002194,2018-09-09
1012,15891,UA007646,2018-09-18
1013,5758,UA005964,2018-05-16
1014,13211,UA006232,2018-09-02
1015,6046,UA008040,2018-08-30
1016,12109,UA004642,2018-09-13
1017,18124,UA009958,2018-07-21
1018,8208,UA005790,2018-08-26
1019,8478,UA009928,2018-07-31
1020,10699,UA006555,2018-08-11
1021,18120,UA008254,2018-05-01
1022,11634,UA007732,2018-08-24
1023,8659,UA009793,2018-08-27
1024,4849,UA005233,2018-07-14
1025,18972,UA000812,2018-05-02
1026,4558,UA007454,2018-08-15
1027,1171,UA002997,2018-08-16
1028,18880,UA007122,2018-06-30
1029,7681,UA005845,2018-09-29
1030,9221,UA004439,2018-06-13
1031,5621,UA003645,2018-09-03
1032,3854,UA009149,2018-08-17
1033,7706,UA010145,2018-08-21
1034,19926,UA002810,2018-07-07
1035,12965,UA000858,2018-08-23
1036,17210,UA001531,2018-06-20
1037,9445,UA000423,2018-06-05
1038,2131,UA004921,2018-09-02
1039,6787,UA001324,2018-06-24
1040,898,UA004987,2018-05-30
1041,2812,UA006307,2018-09-19
1042,14288,UA002395,2018-09-14
1043,1972,UA006093,2018-09-02
1044,15850,UA009785,2018-06-10
1045,14455,UA000643,2018-09-26
1046,15755,UA005845,2018-08-10
1047,14534,UA005602,2018-08-01
1048,8337,UA009751,2018-05-11
1049,21641,UA008884,2018-08-13
1050,9142,UA005813,2018-06-20
1051,11186,UA002602,2018-09-04
1052,20706,UA001151,2018-07-13
1053,3927,UA004697,2018-06-29
1054,2495,UA004022,2018-08-09
1055,20273,UA000094,2018-05-25
1056,6885,UA007288,2018-07-29
1057,3632,UA000334,2018-06-20
1058,7103,UA004884,2018-07-14
1059,261,UA002827,2018-09-09
1060,6170,UA002846,2018-05-30
1061,7269,UA006696,2018-07-20
1062,8451,UA006940,2018-06-27
1063,15294,UA009421,2018-08-06
1064,20053,UA004763,2018-09-13
1065,11235,UA006977,2018-09-29
1066,5161,UA005692,2018-07-08
1067,21322,UA007600,2018-08-18
1068,17232,UA002725,2018-06-28
1069,17220,UA007988,2018-06-04
1070,2004,UA007896,2018-05-22
1071,13535,UA006033,2018-08-07
1072,12156,UA008450,2018-05-23
1073,3688,UA002221,2018-08-02
1074,18522,UA004601,2018-07-23
1075,14292,UA000572,2018-06-15
1076,2398,UA000742,2018-09-26
1077,2643,UA009225,2018-07-12
1078,7595,UA000874,2018-06-14
1079,20932,UA000733,2018-08-03
1080,11902,UA004411,2018-06-30
1081,6334,UA009480,2018-07-14
1082,2697,UA008068,2018-05-20
1083,12440,UA004995,2018-07-05
1084,20553,UA004836,2018-09-03
1085,7047,UA003307,2018-05-30
1086,1664,UA006748,2018-08-18
1087,1921,UA003939,2018-06-13
1088,5720,UA009979,2018-08-26
1089,10096,UA007736,2018-07-27
1090,19846,UA008299,2018-06-26
1091,5954,UA000011,2018-09-03
1092,13141,UA001837,2018-08-14
1093,18019,UA006529,2018-06-13
1094,20849,UA002548,2018-06-26
1095,5010,UA001221,2018-05-24
1096,2261,UA001923,2018-06-04
1097,5036,UA006692,2018-08-08
1098,678,UA007711,2018-08-01
1099,17773,UA003348,2018-06-16
1100,8581,UA003515,2018-09-17
1101,1237,UA009735,2018-08-03
1102,3960,UA004199,2018-08-23
1103,6780,UA009616,2018-07-16
1104,4332,UA008896,2018-07-25
1105,7732,UA001716,2018-09-21
1106,15150,UA003480,2018-08-26
1107,20680,UA003906,2018-06-03
1108,11127,UA008055,2018-08-22
1109,20705,UA009450,2018-05-01
1110,1948,UA007688,2018-09-10
1111,15585,UA003546,2018-08-19
1112,8068,UA006348,2018-07-11
1113,13485,UA006860,2018-07-12
1114,3157,UA009128,2018-08-19
1115,5889,UA003734,2018-09-24
1116,14756,UA010082,2018-09-10
1117,5329,UA001764,2018-08-18
1118,7497,UA006395,2018-05-13
1119,1217,UA001034,2018-06-03
1120,20404,UA008431,2018-07-15
1121,3803,UA006022,2018-05-01
1122,5050,UA004358,2018-09-11
1123,12298,UA010034,2018-05-06
1124,17766,UA007626,2018-08-22
1125,16782,UA007870,2018-05-15
1126,12819,UA002690,2018-08-17
1127,8367,UA000399,2018-06-21
1128,4551,UA009966,2018-05-20
1129,4196,UA002645,2018-08-16
1130,15166,UA004693,2018-06-20
1131,138,UA009458,2018-08-19
1132,2134,UA007881,2018-08-31
1133,15037,UA008829,2018-06-26
1134,19965,UA005701,2018-06-08
1135,15307,UA003769,2018-08-24
1136,464,UA009058,2018-09-11
1137,9568,UA000190,2018-08-15
1138,17919,UA000780,2018-07-10
1139,13963,UA005056,2018-08-27
1140,21232,UA002303,2018-09-29
1141,2937,UA004769,2018-06-22
1142,19091,UA010025,2018-08-22
1143,10746,UA007498,2018-07-30
1144,1945,UA005581,2018-07-26
1145,21743,UA002183,2018-07-16
1146,16600,UA007451,2018-09-20
1147,14412,UA003784,2018-08-31
1148,18472,UA004234,2018-05-15
1149,14024,UA007226,2018-07-22
1150,9239,UA006397,2018-09-06
1151,16855,UA005899,2018-06-12
1152,12801,UA007718,2018-05-25
1153,8547,UA005149,2018-05-17
1154,14997,UA005930,2018-09-07
1155,11313,UA007642,2018-06-06
1156,13950,UA010010,2018-08-04
1157,13293,UA005913,2018-07-05
1158,7380,UA005791,2018-05-02
1159,2282,UA004974,2018-07-31
1160,1053,UA005460,2018-09-01
1161,2543,UA008879,2018-08-29
1162,19585,UA006489,2018-06-14
1163,6492,UA006485,2018-08-01
1164,1793,UA009531,2018-05-18
1165,19622,UA005873,2018-05-27
1166,21782,UA003441,2018-06-17
1167,21577,UA005978,2018-05-27
1168,5224,UA008582,2018-09-27
1169,1692,UA004479,2018-05-05
1170,21803,UA000467,2018-05-16
1171,8921,UA005163,2018-07-21
1172,9827,UA002718,2018-08-01
1173,315,UA008143,2018-08-12
1174,11432,UA008239,2018-05-06
1175,9576,UA004166,2018-06-13
1176,11563,UA008341,2018-07-14
1177,19865,UA006927,2018-06-07
1178,17069,UA003339,2018-09-02
1179,21250,UA006503,2018-07-08
1180,16806,UA005345,2018-05-08
1181,21779,UA003165,2018-06-17
1182,13465,UA001135,2018-07-13
1183,17829,UA003296,2018-07-27
1184,9893,UA001159,2018-05-12
1185,3501,UA007543,2018-09-13
1186,11608,UA007892,2018-07-10
1187,8104,UA004745,2018-09-21
1188,3320,UA002428,2018-08-02
1189,6477,UA000774,2018-08-14
1190,7960,UA006828,2018-09-16
1191,18632,UA009596,2018-07-05
1192,14887,UA000079,2018-08-31
1193,810,UA005633,2018-09-01
1194,10737,UA005207,2018-07-25
1195,16707,UA007762,2018-06-22
1196,6445,UA009199,2018-05-22
1197,3539,UA003763,2018-05-22
1198,13947,UA005008,2018-06-18
1199,13016,UA007921,2018-09-04
1200,10945,UA000709,2018-07-31
1201,17889,UA000790,2018-05-15
1202,7261,UA002131,2018-07-15
1203,9091,UA001247,2018-06-25
1204,10350,UA009250,2018-05-02
1205,536,UA009210,2018-07-19
1206,15669,UA002502,2018-06-20
1207,2834,UA006180,2018-08-29
1208,6324,UA006541,2018-05-28
1209,17685,UA000157,2018-09-20
1210,20028,UA003256,2018-07-28
1211,20592,UA009205,2018-06-07
1212,18662,UA001363,2018-05-27
1213,16701,UA008420,2018-05-20
1214,15090,UA003483,2018-08-20
1215,12098,UA002690,2018-05-27
1216,15169,UA000432,2018-09-22
1217,6869,UA005421,2018-07-09
1218,19895,UA004600,2018-09-16
1219,15665,UA006935,2018-09-21
1220,685,UA002118,2018-08-05
1221,9488,UA003211,2018-07-27
1222,10936,UA003701,2018-08-14
1223,12320,UA003685,2018-08-17
1224,17869,UA009329,2018-06-15
1225,2038,UA009038,2018-07-14
1226,5909,UA000168,2018-08-25
1227,15669,UA004312,2018-09-15
1228,20262,UA001255,2018-06-17
1229,2131,UA010110,2018-05-06
1230,19495,UA000741,2018-09-18
1231,19499,UA004668,2018-06-25
1232,17405,UA000831,2018-08-07
1233,9974,UA008939,2018-05-11
1234,13166,UA009570,2018-09-19
1235,5520,UA004897,2018-07-15
1236,18157,UA005478,2018-09-19
1237,8039,UA000815,2018-09-11
1238,15626,UA001634,2018-06-23
1239,979,UA004485,2018-06-12
1240,12116,UA006976,2018-05-20
1241,6202,UA006091,2018-05-20
1242,17982,UA003012,2018-08-01
1243,15079,UA001091,2018-07-27
1244,13566,UA009703,2018-08-24
1245,9021,UA003481,2018-06-22
1246,11004,UA003712,2018-09-11
1247,2380,UA010138,2018-06-20
1248,15990,UA008306,2018-07-28
1249,13732,UA006179,2018-06-26
1250,10796,UA008952,2018-06-27
1251,1309,UA002642,2018-07-06
1252,8080,UA000518,2018-09-25
1253,19252,UA001760,2018-08-05
1254,14834,UA005026,2018-09-20
1255,16516,UA004209,2018-06-12
1256,14214,UA003704,2018-05-05
1257,18485,UA000605,2018-05-08
1258,338,UA003542,2018-09-20
1259,11808,UA007468,2018-05-08
1260,7490,UA008876,2018-09-28
1261,12015,UA007075,2018-07-16
1262,2623,UA002715,2018-05-19
1263,4424,UA002996,2018-09-24
1264,5233,UA008442,2018-07-31
1265,4647,UA004626,2018-09-09
1266,6712,UA003835,2018-08-17
1267,197,UA001746,2018-08-09
1268,20756,UA009503,2018-09-24
1269,21366,UA009945,2018-06-10
1270,3752,UA000388,2018-06-11
1271,389,UA009623,2018-06-13
1272,4729,UA009560,2018-07-06
1273,10341,UA005965,2018-06-07
1274,5996,UA001113,2018-09-20
1275,3494,UA008044,2018-06-25
1276,14379,UA001708,2018-07-08
1277,20825,UA003645,2018-09-24
1278,17001,UA000594,2018-07-30
1279,16788,UA009554,2018-05-11
1280,18455,UA003527,2018-05-09
1281,9784,UA003602,2018-05-14
1282,13445,UA005617,2018-07-25
1283,14062,UA003507,2018-05-01
1284,12475,UA002852,2018-06-21
1285,3871,UA005608,2018-06-10
1286,9325,UA006456,2018-06-29
1287,17792,UA009029,2018-05-23
1288,19126,UA008697,2018-05-16
1289,13326,UA000435,2018-07-20
1290,4761,UA009879,2018-07-04
1291,12618,UA002087,2018-07-12
1292,18402,UA004017,2018-08-15
1293,8116,UA002643,2018-05-27
1294,20737,UA007627,2018-09-15
1295,4038,UA004781,2018-08-15
1296,11176,UA001806,2018-07-15
1297,3310,UA004511,2018-07-11
1298,782,UA006251,2018-06-01
1299,10658,UA004401,2018-05-24
1300,15734,UA007059,2018-07-11
1301,944,UA000446,2018-08-14
1302,5967,UA007412,2018-07-30
1303,13205,UA001986,2018-05-24
1304,4457,UA001769,2018-08-02
1305,5612,UA004490,2018-06-24
1306,12333,UA002309,2018-09-21
1307,9681,UA005070,2018-07-02
1308,19310,UA000177,2018-07-23
1309,10658,UA001421,2018-05-03
1310,14569,UA007395,2018-06-11
1311,6204,UA007625,2018-09-16
1312,8179,UA000630,2018-05-04
1313,8402,UA009463,2018-08-30
1314,8892,UA008018,2018-06-22
1315,21342,UA001916,2018-06-06
1316,14606,UA009309,2018-08-30
1317,6856,UA003715,2018-07-04
1318,1282,UA006845,2018-07-27
1319,11105,UA003065,2018-07-31
1320,8725,UA002976,2018-06-28
1321,126,UA002832,2018-08-15
1322,5637,UA000085,2018-09-24
1323,13696,UA002767,2018-05-23
1324,3911,UA005708,2018-05-23
1325,18162,UA005093,2018-06-22
1326,17581,UA002910,2018-08-01
1327,2762,UA004006,2018-09-11
1328,11900,UA006692,2018-08-20
1329,12243,UA007096,2018-08-23
1330,3252,UA000326,2018-05-31
1331,7565,UA006210,2018-06-01
1332,14744,UA005818,2018-09-01
1333,11044,UA005282,2018-06-20
1334,21455,UA000176,2018-08-17
1335,9271,UA006106,2018-05-14
1336,2415,UA007601,2018-08-11
1337,21466,UA009131,2018-07-06
1338,8595,UA004764,2018-06-27
1339,3450,UA005554,2018-05-25
1340,584,UA005142,2018-06-04
1341,18825,UA004870,2018-07-02
1342,8799,UA003510,2018-07-22
1343,8401,UA008405,2018-09-16
1344,15060,UA001819,2018-05-02
1345,16682,UA007281,2018-06-21
1346,3356,UA004274,2018-05-30
1347,14441,UA002665,2018-05-09
1348,15889,UA007673,2018-06-19
1349,19953,UA010022,2018-06-26
1350,19424,UA003850,2018-07-22
1351,12999,UA001001,2018-09-07
1352,8607,UA005763,2018-06-17
1353,16992,UA008630,2018-05-26
1354,14568,UA006461,2018-07-12
1355,20980,UA002143,2018-05-10
1356,2688,UA007913,2018-08-02
1357,20121,UA002971,2018-06-08
1358,330,UA005425,2018-07-15
1359,9421,UA006925,2018-08-25
1360,20402,UA008235,2018-09-10
1361,6514,UA001966,2018-06-26
1362,6872,UA005223,2018-05-05
1363,17284,UA003605,2018-08-06
1364,18135,UA003375,2018-07-02
1365,13058,UA001328,2018-06-02
1366,4260,UA000626,2018-08-31
1367,13817,UA006801,2018-07-26
1368,5187,UA009827,2018-06-03
1369,154,UA008077,2018-09-02
1370,8733,UA008907,2018-07-04
1371,10564,UA002974,2018-05-06
1372,9031,UA008793,2018-06-24
1373,1371,UA008624,2018-05-31
1374,19435,UA005124,2018-09-04
1375,1405,UA010139,2018-09-21
1376,14175,UA009519,2018-07-29
1377,10050,UA005755,2018-08-21
1378,6032,UA005884,2018-06-11
1379,4047,UA009772,2018-09-03
1380,20303,UA007599,2018-07-14
1381,10757,UA005105,2018-06-29
1382,1473,UA005275,2018-08-30
1383,6835,UA000593,2018-09-20
1384,16364,UA008706,2018-06-27
1385,18197,UA009373,2018-07-28
1386,12526,UA000770,2018-08-04
1387,17274,UA004002,2018-06-04
1388,16770,UA005631,2018-07-11
1389,13678,UA004767,2018-06-14
1390,3822,UA002805,2018-07-07
1391,1554,UA008364,2018-09-18
1392,11792,UA003616,2018-05-13
1393,21424,UA003305,2018-06-05
1394,11373,UA001287,2018-09-12
1395,4644,UA007225,2018-05-27
1396,8351,UA008720,2018-05-21
1397,6738,UA003107,2018-06-01
1398,5242,UA002298,2018-05-22
1399,7389,UA003113,2018-05-21
1400,3089,UA001912,2018-05-05
1401,18626,UA008692,2018-09-15
1402,18860,UA006003,2018-05-29
1403,7803,UA001291,2018-09-22
1404,10955,UA007839,2018-09-09
1405,644,UA004904,2018-06-26
1406,16193,UA009345,2018-05-18
1407,6740,UA004784,2018-09-10
1408,6293,UA002736,2018-05-24
1409,20615,UA010111,2018-07-31
1410,2010,UA007410,2018-06-14
1411,3322,UA008240,2018-05-25
1412,15553,UA004381,2018-05-16
1413,4528,UA000025,2018-06-13
1414,6884,UA005799,2018-06-26
1415,13768,UA000445,2018-05-21
1416,12586,UA002439,2018-07-15
1417,20827,UA006462,2018-09-22
1418,12694,UA002344,2018-05-10
1419,6592,UA009920,2018-07-17
1420,13054,UA004741,2018-08-27
1421,14701,UA000757,2018-08-28
1422,1740,UA006173,2018-07-20
1423,14648,UA009092,2018-08-02
1424,11198,UA001433,2018-06-24
1425,16905,UA002174,2018-06-12
1426,9557,UA008636,2018-06-19
1427,12794,UA008745,2018-06-17
1428,8436,UA009641,2018-05-18
1429,10292,UA005559,2018-06-07
1430,12571,UA008753,2018-08-01
1431,6175,UA004613,2018-09-01
1432,689,UA001003,2018-08-28
1433,11139,UA004429,2018-08-29
1434,2209,UA004648,2018-09-30
1435,6145,UA000982,2018-08-02
1436,205,UA001951,2018-08-27
1437,16139,UA001283,2018-05-09
1438,567,UA006286,2018-05-02
1439,8404,UA000622,2018-06-10
1440,10703,UA007651,2018-07-05
1441,21723,UA007014,2018-08-20
1442,13685,UA002715,2018-08-18
1443,20227,UA002721,2018-05-15
1444,1695,UA009747,2018-09-12
1445,877,UA003427,2018-06-01
1446,16225,UA009841,2018-09-19
1447,19531,UA009689,2018-08-25
1448,10431,UA007641,2018-05-04
1449,9573,UA007066,2018-05-28
1450,10021,UA003319,2018-09-19
1451,13152,UA004973,2018-05-03
1452,21738,UA001850,2018-07-05
1453,9234,UA001076,2018-05-20
1454,3783,UA005048,2018-05-08
1455,13627,UA007799,2018-09-25
1456,13975,UA005873,2018-07-11
1457,14761,UA007970,2018-05-08
1458,19528,UA008803,2018-05-06
1459,1987,UA008111,2018-07-04
1460,14444,UA007102,2018-09-11
1461,12074,UA001822,2018-09-07
1462,4376,UA007581,2018-07-10
1463,14503,UA006964,2018-05-27
