UserAccountId,IsWorking,StartDate,EndDate,JobTitle,FullTime,CompanyName,WorkSiteCity,WorkSiteState,WorkSiteCountry,WorkSitePostCode,Description
UA000136,Y,2017-09-01,2020-09-01,"MECHANICAL ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000137,Y,2017-09-05,2020-09-05,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000138,Y,2017-09-05,2020-09-05,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000139,N,2017-09-07,2020-09-07,"MECHANICAL ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000140,Y,2017-04-02,2020-04-01,"RESEARCH ASSOCIATE",Y,"THE SCRIPPS RESEARCH INSTITUTE, SCRIPPS FLORIDA",JUPITER,FL,NULL,33458,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA000141,Y,2017-09-07,2020-09-07,"CAD/CAM ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000142,N,2017-09-07,2020-09-07,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000143,Y,2017-09-07,2020-09-07,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000144,N,2017-09-07,2020-09-07,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000145,N,2017-08-29,2020-08-28,"SOFTWARE ENGINEER",Y,"CAPITAL ONE SERVICES, LLC",RICHMOND,VA,NULL,23238,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000146,N,2017-09-07,2020-09-07,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000147,N,2017-09-06,2020-09-05,"FINANCIAL ANALYST",Y,"FEENEY BROTHERS EXCAVATION, LLC",DORCHESTER,MA,NULL,2132,"BUDGET ANALYSTS"
UA000148,N,2017-09-01,2020-09-01,"MECHANICAL ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000149,Y,2017-08-24,2020-08-24,"ELECTRICAL ENGINEER",Y,"WHIRLPOOL CORPORATION","BENTON HARBOR",MI,NULL,49022,"ELECTRICAL ENGINEERS"
UA000150,Y,2017-09-01,2020-09-01,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000151,Y,2017-09-01,2020-09-01,"CAD/CAM ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000152,N,2017-09-01,2020-09-01,"MECHANICAL ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000153,Y,2017-10-15,2020-10-14,"RESEARCH PROJECT LEADER",Y,"THE OHIO UNIVERSITY",ATHENS,OH,NULL,45701,"MATERIALS SCIENTISTS"
UA000154,N,2017-09-05,2020-09-05,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000155,Y,2017-09-05,2020-09-05,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000156,N,2017-09-05,2020-09-05,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000157,N,2017-09-05,2020-09-05,"ELECTRICAL ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"ELECTRICAL ENGINEERS"
UA000158,N,2018-03-22,2021-03-21,"ENTERPRISE DATA WAREHOUSE DATA ARCHITECT",Y,"SUNGARD AVAILABILITY SERVICES LP",WAYNE,PA,NULL,19087,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000159,N,2017-09-04,2020-09-03,"DATA SCIENTIST, OPERATIONS",Y,"JET.COM, INC.",HOBOKEN,NJ,NULL,7030,"OPERATIONS RESEARCH ANALYSTS"
UA000160,Y,2017-09-05,2020-09-05,"CAD/CAM ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000161,Y,2017-09-29,2020-09-28,"SOFTWARE ENGINEER (1615.34530)",Y,"GOOGLE INC.","MOUNTAIN VIEW",CA,NULL,94043,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000162,Y,2017-09-07,2020-09-07,"MECHANICAL DESIGN ENGINEER",Y,"MAHINDRA ENGINEERING SERVICES LTD",LISLE,IL,NULL,60532,"MECHANICAL ENGINEERS"
UA000163,Y,2017-09-07,2020-09-06,"SEMICONDUCTOR DEVICE ENGINEER",Y,FEMTODX,"LOS ANGELES",CA,NULL,90067,"ENGINEERS, ALL OTHER"
UA000164,Y,2017-04-01,2020-03-31,"NURSE PRACTITIONER",Y,"HENRY FORD HEALTH SYSTEM","WEST BLOOMFIELD TOWNSHIP",MI,NULL,48322,"NURSE PRACTITIONERS"
UA000165,Y,2017-09-12,2020-09-11,"DATA ANALYST, TESTING & OPTIMIZATION",Y,"JET.COM, INC.",HOBOKEN,NJ,NULL,7030,"OPERATIONS RESEARCH ANALYSTS"
UA000166,Y,2017-09-10,2020-09-09,"SENIOR ENGINEER",Y,"ASPEN TECHNOLOGY, INC.",HOUSTON,TX,NULL,77042,"CHEMICAL ENGINEERS"
UA000167,N,2017-09-14,2020-09-13,"SENIOR PROCESS ENGINEER",Y,"ASCEND PERFORMANCE MATERIALS, LLC",CANTONMENT,FL,NULL,32533,"CHEMICAL ENGINEERS"
UA000168,Y,2017-09-08,2020-09-08,"SYSTEMS ANALYST",Y,"MAHINDRA ENGINEERING SERVICES LTD","BATON ROUGE",LA,NULL,70809,"COMPUTER SYSTEMS ANALYSTS"
UA000169,Y,2017-09-15,2020-09-14,"PRODUCT MANAGER (1615.9743)",Y,"GOOGLE INC.","MOUNTAIN VIEW",CA,NULL,94043,"COMPUTER SYSTEMS ANALYSTS"
UA000170,N,2017-09-09,2020-09-09,ASSOCIATE,Y,"RUSSELL REYNOLDS ASSOCIATES, INC.","NEW YORK",NY,NULL,10166,"MANAGEMENT ANALYSTS"
UA000171,Y,2017-07-15,2018-01-14,"ASSOCIATE SPECIALIST STEP I",Y,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,NULL,94720,PHYSICISTS
UA000172,N,2017-06-20,2020-06-19,"ASSISTANT PROFESSOR OF COMPUTER SCIENCE",Y,"NORTHWEST MISSOURI STATE UNIVERSITY",MARYVILLE,MO,NULL,64468,"COMPUTER SCIENCE TEACHERS, POSTSECONDARY"
UA000173,N,2017-09-10,2020-09-09,"SENIOR ENGINEER",Y,"ASPEN TECHNOLOGY, INC.",HOUSTON,TX,NULL,77042,"CHEMICAL ENGINEERS"
UA000174,N,2017-09-08,2020-09-08,"COMPUTER PROGRAMMER",Y,"MAHINDRA ENGINEERING SERVICES LTD","BATON ROUGE",LA,NULL,70809,"COMPUTER PROGRAMMERS"
UA000175,N,2017-09-12,2020-09-12,"SOFTWARE DEVELOPER",Y,"ENQBATOR LLC",TROY,MI,NULL,48083,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000176,N,2017-08-20,2019-08-20,"BUSINESS OPTIMIZATION ENGINEER",Y,"FUTURIS AUTOMOTIVE (US) INC.",NEWARK,CA,NULL,94560,"MECHANICAL ENGINEERS"
UA000177,Y,2017-09-15,2020-09-15,"FINANCIAL ANALYST",Y,"MANSA CAPITAL LLC",HOUSTON,TX,NULL,77057,"FINANCIAL ANALYSTS"
UA000178,Y,2017-09-20,2020-09-19,"DIGITAL DESIGN ENGINEER",Y,"TEXAS INSTRUMENTS INCORPORATED",DALLAS,TX,NULL,75243,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER"
UA000179,Y,2017-09-24,2020-09-23,"FRONT END / FULL STACK DEVELOPER",Y,"IBASET INC","FOOTHILL RANCH",CA,NULL,92610,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000180,N,2017-09-01,2020-08-31,"SOFTWARE DEVELOPER",Y,"EMAIL ON ACID, LLC","GREENWOOD VILLAGE",CO,NULL,80111,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000181,Y,2017-04-01,2020-03-31,"PROGRAMMER ANALYST",Y,"SPECTRA GROUP INC.",RICHMOND,VA,NULL,23236,"COMPUTER SYSTEMS ANALYSTS"
UA000182,N,2017-09-01,2020-08-31,"CHINESE TEACHER",Y,"SECOND BAPTIST CHURCH",HOUSTON,TX,NULL,77057,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND"
UA000183,Y,2017-09-01,2020-08-31,"ASSOCIATE RESEARCH SCIENTIST",Y,"COLUMBIA UNIVERSITY","NEW YORK",NY,NULL,10027,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA000184,N,2017-04-15,2020-04-14,"ANALYST 3, BUSINESS INTELLIGENCE",Y,"COMCAST CABLE COMMUNICATIONS, LLC",SEATTLE,WA,NULL,98119,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000185,N,2017-09-15,2020-09-15,"MANUFACTURING SUPERVISOR",Y,"SILK THERAPEUTICS, INC.",MEDFORD,MA,NULL,2155,"GENERAL AND OPERATIONS MANAGERS"
UA000186,N,2017-09-08,2020-09-07,"ORACLE DBA",Y,"ERP ANALYSTS, INC",ROSEMONT,IL,NULL,60018,"DATABASE ADMINISTRATORS"
UA000187,N,2017-09-21,2019-09-20,"CLINICAL FELLOW",Y,"ST. JUDE CHILDREN'S RESEARCH HOSPITAL",MEMPHIS,TN,NULL,38105,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS"
UA000188,Y,2017-09-27,2020-09-26,"WEB PROGRAMMER",Y,"GRAPHIC MEASURES INTERNATIONAL LTD",WAYZATA,MN,NULL,55391,"COMPUTER PROGRAMMERS"
UA000189,Y,2017-05-26,2019-05-25,"COORDINATOR, CANCER GENETICS",Y,"THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER",HOUSTON,TX,NULL,77030,"NATURAL SCIENCES MANAGERS"
UA000190,Y,2017-09-08,2020-09-07,"SR. SECURITY ANALYST",Y,"SYMANTEC CORPORATION",HERNDON,VA,NULL,20171,"COMPUTER SYSTEMS ANALYSTS"
UA000191,Y,2017-06-01,2020-05-31,"SENIOR CONSULTANT",Y,"SOGETI USA LLC","BLUE ASH",OH,NULL,45242,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000192,Y,2017-10-06,2020-09-30,"SR. SOFTWARE ENGINEER",Y,"SYMANTEC CORPORATION","MOUNTAIN VIEW",CA,NULL,94043,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000193,Y,2017-06-01,2020-05-31,"SENIOR CONSULTANT",Y,"SOGETI USA LLC","BLUE ASH",OH,NULL,45242,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000194,Y,2017-05-10,2020-05-09,ASSOCIATE,Y,"WALTER ASSOCIATES, INCORPORATED",SALINE,MI,NULL,48176,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000195,N,2017-10-01,2020-09-30,"ADVISORY SENIOR CONSULTANT",Y,"DELOITTE & TOUCHE LLP",ROSEVILLE,CA,NULL,95747,"COMPUTER SYSTEMS ANALYSTS"
UA000196,Y,2017-06-01,2020-05-31,"SENIOR CONSULTANT",Y,"SOGETI USA LLC","BLUE ASH",OH,NULL,45242,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000197,Y,2018-03-23,2021-03-22,"SENIOR ANALYST",Y,"MANHATTAN ASSOCIATES, INC.",ATLANTA,GA,NULL,30339,"COMPUTER SYSTEMS ANALYSTS"
UA000198,N,2017-08-07,2020-08-06,"VICE PRESIDENT, CIB RISK",Y,"JPMORGAN CHASE &AMP; CO.","NEW YORK",NY,NULL,10172,"FINANCIAL SPECIALISTS, ALL OTHER"
UA000199,Y,2017-06-29,2020-06-28,"STAFF ACCOUNTANT",N,"STUDY AUSTRALIA LLC",CHICAGO,IL,NULL,60654,"ACCOUNTANTS AND AUDITORS"
UA000200,N,2017-12-01,2020-11-30,"FAMILY PRACTICE PHYSICIAN",Y,"SPECIALTY PHYSICIANS OF ILLINOIS, LLC","OLYMPIA FIELDS",IL,NULL,60461,"FAMILY AND GENERAL PRACTITIONERS"
UA000201,N,2017-12-01,2020-11-30,"SR JAVA DEVELOPER",Y,"EMPOWER PROFESSIONALS","PALO ALTO",CA,NULL,94304,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000202,N,2017-06-30,2020-06-29,"SOFTWARE ENGINEER",Y,SNAPROUTE,"SANTA CLARA",CA,NULL,95054,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA000203,N,2017-12-24,2020-12-23,"ADVISORY MANAGER",Y,"PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","SAN FRANCISCO",CA,NULL,94111,"INFORMATION SECURITY ANALYSTS"
UA000204,N,2017-11-15,2020-11-15,"SENIOR MARKETING SCIENCE ANALYST",Y,"ANALYTIC PARTNERS, INC.","NEW YORK",NY,NULL,10017,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA000205,Y,2017-07-31,2020-07-31,"COMPUTER SYSTEMS ENGINEER 2",Y,"VIRTUSA CORPORATION",ALPHARETTA,GA,NULL,30004,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000206,Y,2018-01-16,2021-01-15,"SENIOR DATASTAGE DEVELOPMENT ENGINEER",Y,"CAMBIA HEALTH SOLUTIONS, INC.",PORTLAND,OR,NULL,97201,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000207,Y,2017-09-26,2020-09-24,DESIGNER,Y,"TATA CONSULTANCY SERVICES LIMITED",JACKSON,MS,NULL,39213,"COMPUTER SYSTEMS ANALYSTS"
UA000208,N,2017-10-09,2020-10-08,"ANALYTICS MANAGER",Y,"1-800-FLOWERS.COM, INC.","CARLE PLACE",NY,NULL,11514,"OPERATIONS RESEARCH ANALYSTS"
UA000209,Y,2018-03-28,2021-03-27,"SENIOR TECHNICAL CONSULTANT",Y,"SAS INSTITUTE INC.",ALPHARETTA,GA,NULL,30004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000210,N,2017-12-24,2020-12-23,"ADVISORY MANAGER",Y,"PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC","LOS ANGELES",CA,NULL,90017,"INFORMATION SECURITY ANALYSTS"
UA000211,Y,2018-01-23,2021-01-22,"TECHNICAL SPECIALIST - PATENT RESEARCHER",Y,"LINCOLN IP, INC.",ALEXANDRIA,VA,NULL,22314,"OPERATIONS RESEARCH ANALYSTS"
UA000212,N,2017-09-29,2020-09-28,"DEVELOPER ADVISOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000213,N,2018-02-06,2021-02-05,"DEVELOPER ADVISOR",Y,"ANTHEM, INC.",WORTHINGTON,OH,NULL,43085,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000214,N,2017-12-02,2020-12-01,"DEVELOPER II",Y,"ANTHEM, INC.",DEERFIELD,IL,NULL,60015,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000215,N,2018-01-16,2019-01-15,"POSTDOCTORAL ASSOCIATE",Y,"MASSACHUSETTS INSTITUTE OF TECHNOLOGY",CAMBRIDGE,MA,NULL,2139,CHEMISTS
UA000216,Y,2017-10-02,2020-10-02,"SENIOR PRODUCT ENGINEER- CONTROLS & TECHNOLOGY",Y,"COOPER WIRING DEVICES, INC.","PEACHTREE CITY",GA,NULL,30269,"INDUSTRIAL ENGINEERS"
UA000217,Y,2017-08-21,2020-08-20,"MANAGER IC PRODUCT ENGINEERING",Y,"SILICONIX, INC.","SANTA CLARA",CA,NULL,95054,"INDUSTRIAL PRODUCTION MANAGERS"
UA000218,Y,2017-09-26,2020-09-24,"APPLICATIONS DEVELOPMENT SENIOR PROGRAMMER ANALYST",Y,"CITIBANK, N.A.","NEW CASTLE",DE,NULL,19720,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000219,Y,2017-09-26,2020-09-25,"SYSTEMS INTEGRATION ADVISOR",Y,"NTT DATA SERVICES, LLC",PROVIDENCE,RI,NULL,2903,"COMPUTER SYSTEMS ANALYSTS"
UA000220,Y,2018-02-28,2021-02-28,"PHYSICIAN (FAMILY PRACTICE)",N,"ST. LUKE'S PHYSICIAN GROUP, INC.",EASTON,PA,NULL,18040,"FAMILY AND GENERAL PRACTITIONERS"
UA000221,Y,2017-11-19,2019-11-18,"ASSISTANT RESEARCH SCIENTIST",Y,"THE UNIVERSITY OF IOWA","IOWA CITY",IA,NULL,52242,"BIOCHEMISTS AND BIOPHYSICISTS"
UA000222,Y,2017-10-23,2020-10-23,"SENIOR FINANCIAL ANALYST",Y,"AMAZON FULFILLMENT SERVICES, INC.",SEATTLE,WA,NULL,98109,"FINANCIAL ANALYSTS"
UA000223,N,2017-10-01,2020-10-01,"BUSINESS ANALYST",Y,"GENPACT LLC","LONG ISLAND CITY",NY,NULL,11120,"FINANCIAL SPECIALISTS, ALL OTHER"
UA000224,Y,2018-03-24,2021-03-23,"SOFTWARE ENGINEERING PMTS",Y,"SALESFORCE.COM INC.","SAN FRANCISCO",CA,NULL,94105,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000225,Y,2017-09-26,2020-09-21,"DEVELOPER ADVISOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000226,N,2018-02-14,2020-02-13,"C&Q PROCESS CHEMICAL ENGINEER",Y,"TECHNO PRO SOLUTIONS, INC.",SWIFTWATER,PA,NULL,18370,"CHEMICAL ENGINEERS"
UA000227,Y,2017-09-26,2020-09-19,"DEVELOPER USER INTERFACE",Y,"TATA CONSULTANCY SERVICES LIMITED",CHICAGO,IL,NULL,60606,"WEB DEVELOPERS"
UA000228,N,2017-08-28,2020-08-27,"CONTROLS ENGINEER",Y,"AI-CARES, LLC","AUBURN HILLS",MI,NULL,48326,"ELECTRICAL ENGINEERS"
UA000229,N,2017-08-09,2020-08-09,"ASSISTANT VICE PRESIDENT",Y,"DEUTSCHE BANK NEW YORK BRANCH","NEW YORK",NY,NULL,10005,"FINANCIAL SPECIALISTS, ALL OTHER"
UA000230,N,2017-10-03,2020-10-02,"BUSINESS INTELLIGENCE & ANALYTICS CONSULTANT",Y,"AON CONSULTING, INC.",LINCOLNSHIRE,IL,NULL,60069,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000231,N,2017-10-03,2020-10-02,"MANAGER, BUSINESS PERFORMANCE & INSIGHTS",Y,"AON SERVICE CORPORATION",LINCOLNSHIRE,IL,NULL,60069,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000232,N,2018-02-07,2021-02-06,"SYSTEMS ANALYST",Y,"BPA TECHNOLOGIES, INC.","SAN RAMON",CA,NULL,94583,"COMPUTER SYSTEMS ANALYSTS"
UA000233,Y,2017-10-03,2020-10-02,"SOFTWARE ENGINEER",Y,"RIVET LOGIC CORPORATION","SANTA CLARA",CA,NULL,95050,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000234,Y,2017-09-26,2020-09-26,"COMPUTER SYSTEMS ANALYST",Y,"ROUNDVIEW TECHNOLOGIES, LLC",SOUTHFIELD,MI,NULL,48034,"COMPUTER SYSTEMS ANALYSTS"
UA000235,Y,2017-09-26,2020-09-17,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000236,N,2017-09-26,2020-09-17,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",RICHMOND,VA,NULL,23230,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000237,Y,2017-09-28,2020-09-27,"BI DEVELOPER SENIOR",Y,"ANTHEM, INC.",ATLANTA,GA,NULL,30308,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000238,N,2017-10-31,2020-10-30,"CLINICAL ASSISTANT PROFESSOR",Y,"UNIVERSITY OF WISCONSIN-MADISON",MADISON,WI,NULL,53706,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY"
UA000239,Y,2017-10-01,2020-07-27,"GAA RESEARCH ASSOCIATE (FUNDAMENTAL)",Y,"FMR LLC",MERRIMACK,NH,NULL,3054,"FINANCIAL ANALYSTS"
UA000240,N,2017-12-03,2020-12-02,"SOFTWARE DEVELOPER",Y,"UNIVERSITY OF MARYLAND","COLLEGE PARK",MD,NULL,20742,"SOFTWARE DEVELOPERS, APPLICATIONS, NON R&D"
UA000241,Y,2017-12-27,2020-12-26,"APPLICATION ARCHITECT SENIOR",Y,"ANTHEM, INC.","THOUSAND OAKS",CA,NULL,91362,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000242,Y,2018-01-08,2021-01-07,"STAFF FIRMWARE DEVELOPMENT ENGINEER",Y,"MICROSEMI STORAGE SOLUTIONS (U.S.), INC.","COLORADO SPRINGS",CO,NULL,80919,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER"
UA000243,Y,2017-12-15,2020-12-14,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000244,Y,2017-12-07,2019-12-06,PRODUCER,Y,"BTV ENTERTAINMENT GROUP, LLC","SANTA MONICA",CA,NULL,90404,"PRODUCERS AND DIRECTORS"
UA000245,Y,2017-10-05,2020-10-05,"SR. CONFIGURATION ANALYST",Y,"AMERICAN AIRLINES, INC.","FORT WORTH",TX,NULL,76155,"COMPUTER SYSTEMS ANALYSTS"
UA000246,Y,2017-10-09,2019-10-09,"OPERATIONS RESEARCH ANALYST",Y,"ERNST &AMP; YOUNG U.S. LLP","NEW YORK",NY,NULL,10036,"OPERATIONS RESEARCH ANALYSTS"
UA000247,N,2018-03-09,2021-03-09,ASSOCIATE,Y,"GOLDMAN SACHS &AMP; CO. LLC","NEW YORK",NY,NULL,10282,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000248,Y,2017-10-01,2020-10-01,"BUSINESS ANALYST",Y,"GENPACT LLC","LONG ISLAND CITY",NY,NULL,11120,"FINANCIAL SPECIALISTS, ALL OTHER"
UA000249,Y,2017-11-17,2020-11-16,"LEAD-BUSINESS TECHNOLOGY SOLUTION DEVELOPMENT",Y,"CARECENTRIX, INC.",TAMPA,FL,NULL,33634,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000250,N,2017-10-01,2020-09-30,BIOSTATISTICIAN,Y,"INC RESEARCH, LLC","KING OF PRUSSIA",PA,NULL,19460,STATISTICIANS
UA000251,Y,2017-10-01,2020-09-30,"STRATEGIC SOURCING MANAGER",Y,"ANTHEM, INC.",INDIANAPOLIS,IN,NULL,46204,"PURCHASING MANAGERS"
UA000252,N,2018-03-24,2021-03-24,"APPLICATIONS DEVELOPER",Y,"JPMORGAN CHASE & CO.",COLUMBUS,OH,NULL,43240,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000253,N,2017-11-06,2020-11-06,"SENIOR SOFTWARE DEVELOPMENT ENGINEER",Y,"EXPRESS SCRIPTS SERVICES CO.","ST. LOUIS",MO,NULL,63121,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000254,N,2017-09-26,2020-09-17,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000255,N,2017-09-28,2020-09-27,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000256,N,2017-09-26,2020-09-24,"DEVELOPER SENIOR",Y,"ANTHEM, INC.",ATLANTA,GA,NULL,30308,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000257,Y,2018-01-02,2021-01-01,"IT QUALITY CONTROL SENIOR ADVISOR",Y,"ANTHEM, INC.",WALLINGFORD,CT,NULL,6492,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000258,Y,2018-02-27,2021-02-26,"IT SR. APPLICATIONS DEVELOPMENT TECH LEAD",Y,"AON NATIONAL FLOOD SERVICES, INC.",KALISPELL,MT,NULL,59901,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000259,Y,2018-03-14,2021-03-13,"ADVISORY SENIOR CONSULTANT",Y,"DELOITTE & TOUCHE LLP",MINNEAPOLIS,MN,NULL,55402,"INFORMATION SECURITY ANALYSTS"
UA000260,N,2017-08-28,2020-08-27,"LEAD .NET DEVELOPER",Y,"PALACE GATE CORPORATION",BRENTWOOD,TN,NULL,37027,"COMPUTER PROGRAMMERS"
UA000261,Y,2018-03-01,2020-02-28,"IT PROJECT MANAGER",Y,"FOUNDERS GROUP INTERNATIONAL, LLC","MYRTLE BEACH",SC,NULL,29579,"COMPUTER OCCUPATIONS, ALL OTHER"
UA000262,N,2018-02-13,2021-02-12,"SOFTWARE ENGINEER",Y,"QUEST GLOBAL SERVICES-NA, INC.",NORTHVILLE,MI,NULL,48168,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA000263,Y,2018-03-01,2021-02-28,"SENIOR ORTHOPTIST",Y,"UCSF MEDICAL CENTER","SAN FRANCISCO",CA,NULL,94158,"PHYSICIANS AND SURGEONS, ALL OTHER"
UA000264,N,2017-10-09,2020-10-08,"MARKETING AND BUSINESS DEVELOPMENT ASSISTANT",Y,"OCEAN TOMO, LLC",CHICAGO,IL,NULL,60606,"MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS"
UA000265,N,2018-02-17,2021-02-16,"STAFF ELECTRICAL ENGINEER",Y,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",CENTENNIAL,CO,NULL,80112,"ELECTRICAL ENGINEERS"
UA000266,N,2017-10-20,2020-10-19,"INTERIOR DESIGNER",Y,"BKSK ARCHITECTS LLP","NEW YORK",NY,NULL,10010,"INTERIOR DESIGNERS"
UA000267,N,2017-12-01,2020-12-01,"SR. SYSTEM ANALYST",Y,"INTELLITRO INC","LAS VEGAS",NV,NULL,89103,"COMPUTER SYSTEMS ANALYSTS"
UA000268,Y,2017-10-02,2020-10-01,"CONTROLS ENGINEER",Y,"SCHLUMBERGER TECHNOLOGY CORPORATION",HOUSTON,TX,NULL,77088,"ELECTRICAL ENGINEERS"
UA000269,Y,2017-10-04,2020-10-03,"SENIOR TEST ENGINEER",Y,"CIGNITI TECHNOLOGIES, INC.",IRVING,TX,NULL,75039,"COMPUTER OCCUPATIONS, ALL OTHER"
